Text ID;Comment;Target
lrytas_sql_437;kurios seima iszude Kraujalis su kunigu palaiminimu,nuo tada ji nebuvo baznycioje, nors baznycios tvora ribojosi su jos darzu. veliau ji istojo i kp ,bet kai ji mire , buvo nesama ir i baznycia, kunigas nieko net neklause , jam svarbu buvo tik pinigus gaut.Ir tai buvo baznytkaimyje,kur vienas apie kita viska zino.;Catholics
lrytas_sql_437;Taip, šis sprendimas labai pakenkė dešiniosioms partijoms, nes net tokie žmonės kaip aš (visą laiką buvau laikoma fanatiška landsbergininke) dabar esu įsižeidusi (niekad nebuvau įsimylėjusi Brazausko, kaip kiti, tačiau, matydama, kad tikrai neišdavė Lietuvos, buvo tikras valstybe besirūpinantis ūkininkas, supratau, kad jis lietuvis, kaip ir aš - su savo klaidomis ir gerosiomis pusėmis) ir pradėjau gerbti šį žmogų. O dabar, kai kardinolas taip supriešino tikinčiuosius, noriu pasakyti, kad Brazauskas man tapo po to ypač savas, o kardinolas pasirodė labai svetimas (ir anksčiau atrodė šaltas ir arogantiškas ponas, o dabar tai jau tikrai nenorėsiu jo laikomose mišiose dalyvauti). Kam ta pompastika, mums reikia paprastų kunigų, o ne ponų, kurie suprastų ko tauta nori. Taip prašauti pro šalį gali tik žmogus atėjūnas, gerai gyvenęs, niekada nematęs vargo, ne toks kaip mes. O Tamkevičius turbūt nekaltas, nes jis turi sakyti, ką kardinolas sako (gal visai kitaip galvoja, kaip ir tie devyni kunigai, kurie nori palydėti Brazauską į paskutinę kelionę), bet ką padarysi. Dėl svetimo Lietuvai hierarcho įgeidžių visi Lietuvos kunigai turi šokti pagal jo dūdelę.;Catholics
lrytas_sql_437;negrazu nekatalikiska taip sakyt vieni kalejime darem karjiera kiti komunistu partijoj kazin jei ne Brazauskas kaip sendien ciulbetumet apie jusu kalejima irgi buvo visokiu sneku ,bet as katalikas nedarysiu pletku negrazei pasielget ir jus tamkeviceu uztai gal neturit palankumo is zmoniu ziurekit ka raso apie jus net nemalonu skaityt nereikejo priesint tautos jus turit taikyt parodyt malone o ne pasirodyt visagaliu ka noriu ta darau komunistai mane y kalejima .o as neyleisiu jo y katedra nkas meta akmeny jus turit mest duona ,bet deja jus metat dar didesny akmeny kode?;Catholics
lrytas_sql_437;Dievas jusu susireiksminimo ir isdidumo neatleis uz pasakytus zodzius: labai retai sv. misias laiko vyskupas ar kordinolas.Gal geriau paprasto kunigo malda.Kam tas isimtines padeties pabrezimas.Lietuvos zmoniu gyvenimas priklause nuo a.a. Brazausko darbo.O Lietuvoje buvo jis azuolu ir gyne ja.;Catholics
lrytas_sql_437;"Jėzus kalbėjo savo mokiniams:""Jūs esate girdėję, jog buvo pasakyta: 'Akis už akį' ir 'dantis už dantį'. O aš jums sakau: nesipriešink piktam žmogui, bet, jei kas tave užgautų per dešinį skruostą, atsuk jam ir kairįjį. Jei kas nori su tavimi bylinėtis ir paimti tavo palaidinę, atiduok jam ir apsiaustą. Jei kas verstų tave nueiti mylią, nueik su juo dvi. Prašančiam duok ir nuo norinčio iš tavęs pasiskolinti nenusigręžk"".Ar Baznycia moko saskaitu suvedinejimo, kersto ir neapykantos? Ar esate tikri katalikai, ar tik apsimetinejate kaip davatkos?";Catholics
lrytas_sql_437;man atrodo pagal katekizma gavusiesiems paskutini patepima ir gailintis del nuodemiu jos atleidziamos. Ar tikrai? Pagal Lietuvos kataliku baznycia tai abejotina. O tai kodel mano evangelika seneli katsaliku baznycia laidojo kaip katalika? tas gyvenime i baznycia kojos nebuvo ikeles. Tai kaip cia tada gaunasi?;Catholics
lrytas_sql_437;Už pinigus galima nutraukti bažnytinę santuoką. Mildažytė vai su kokia pompa antrą šliūbą ėmė, prieš tai nusipirkusi indulgenciją. Tai, išeina kunigų akyse Mildažytė vertesnė. Prekeiviai šventykloje. Vaikyti tokius reikia, kaip padarė Kristus.;Catholics
lrytas_sql_437;jau taip ispute muilo burbula zurnalistai, kad baisu.Negi negalima normaliai zmogaus palaidoti? Labai gerbiu toki baznycios sprendima. Kiek galima veidmainiauti ? Kataliko ir komunisto pasauleziura yra visiskai skirtinga. Nematau cia jokios baznycios klaidos siuo atveju- ir misios bus laikomos ir kunigas bus, ko dar reikia ? Bet visi tie garsiai saukiantys ir reikalaujantys katedros aiskiai turi kuo maziuausia supratima apie tikejima, tikejimas nera kokia pompa ar pasirodymas pries kitus, jei tiki tai reikia ir stengtis gyventi taip kad dvasiniai dalykai butu pirma materijos.Visi matem ir buvom liudininkai Brazausko gyvenimo. Nesmerkiu jo gyveno zmogus kaip jam atrode teisingai, bet jau sventojo is jo tai nedarykim ir labai gerai kad jo i Katedra neves- nedarykim cia tu cirku nei pries save nei pries kitus. Kodel tokia maza tauta ,o visi tik riejasi ir dar kai paskelbtas salyje gedulas Atsipeikekim lietuvaiciai;Catholics
lrytas_sql_438;Šv.Jonų bažnyčia 1571 metais Žygimanto Augusto dekretu, pritarus Vilniaus vyskupui Valerijonui Protasevičiui, buvo prijungta prie Jėzuitų kolegijos.vot nuo to reik pradeti , reikia gerbt istorija , jei augustas atidave tai lai universitetas ir turi;Catholics
lrytas_sql_438;Tai Vilniaus Unversitetas tyliai privatizuojamas bus??? Jeigu taip tai butina kad Šv. Jonų bažnyčia atitektų vyskupijai!!! O liaudį vėl mulkina : is Valsybinio universiteto liks tik viešoji įstaiga kurią bus galima gabaliukais išsidalinti, subankrotinti, na kaip ir daug ką mūsų Tėvynėje. Bačkis šiuo klausimu teisus!!;Catholics
lrytas_sql_438;Turi likti universitetui Šv. Jonų bažnyčia.;Catholics
lrytas_sql_438;vis negana. Kur krikščioniškumas?;Catholics
lrytas_sql_438;Tai eilinis išpuolis prieš bažnyčią, siekiant sumenkinti jos autoritetą.;Catholics
lrytas_sql_438;taigi cia tu musu didysis katalikas, taigi cia tave trauke, as i baznycia nevaikstau.;Catholics
lrytas_sql_438;Pritariu Bažnyčiai, kad ji neturi priklausyti universitetui. Lietuvoje yra 20 universitetų, dar ir Lubys norės turėti savąją. Čia kažkoks nesisipratimas. Pritariu kardinolui Bačkiui.;Catholics
lrytas_sql_438;Užsąkytas komunistų kerštas bažnyčiai... Kodėl AMB į katedrą neįsileidot? A?;Catholics
lrytas_sql_438;Komjaunimo Tiesos kerstas kunigams :)));Catholics
lrytas_sql_438;Giminaiciu dukra baige gimnazija, bet mokykloje renovacija. Paprase kunigo, kad atestatus leistu iteikti baznycioje, nes mietelyje nera kitos dideles patalpos. Neleido.. Kad nebutu taip su diplomu iteikimais.;Catholics
lrytas_sql_438;fu komjaunimo laikraštis, muša į vienus vartus, ant Bažnyčios varyt pradėjot parsidavėliai, daugiau jūsų neskaitysiu;Catholics
lrytas_sql_438;Vagnoriaus šaika išdalino jiems pusę senamiesčio. Atseit bažnyčios turtas. Menkutis pavyzdėlis - Pilies g. 14. Atiduota kunigams, nors niekad nebuvo bažnyčios turtas, tas pastatas priklausė varpų liejikui Hanului, vokiečiui. Argi čia pagrindas tą pastatą laikyti bažnyčios nuosavybe? Todėl manau, kad kunigėlių vadai pirmiausia turėtų mokėti mokesčius, antra - sumokėti už mūsų pinigais suremontuotus pastatus o tik po to giedoti giesmes apie bažnyčios nuosavybę. Pelno siekiantis UAB'as ir tiek, tik nemokantis mokesčių.;Catholics
lrytas_sql_438;"Nesuvokiu, kaip dar tokį klausimą galima kelti! Pastaruoju metu žodis Bažnyčia jau kelia neigiamus jausmus... Su Dievu jau nebesieju, sieju su ""dvasininkais"", kurie tuoj Lietuvoj tvarką padarys. Jie sprendžia ką priimti į Katedrą, jie gyvena iš mūsų mokesčių, nors patys jokių mokesčių nemoka, pensininkams kunigams išlaikyti skiriama tiek pinigų, kiek 8 paprasti pensininkai gauna, dabar dar sumąstė pasiimti universiteto bažnyčią... Bački, bažnyčia yra žmonių, o ne kunigų! Taigi dantų nešiepk, svetimo neliesk!savo centus";Catholics
lrytas_sql_438;ach... pamanykit jie restauravo savo lesomis... Tiksliau mokesciu moketoju, kuriu dauguma katalikai. gal tada eikime dar kelis simtus metu toliau, ir paziurekim, o KAS PASTATE ta koplycia. Ir galbut KAS IKURE ta vilniaus universiteta???;Catholics
lrytas_sql_438;Na štai, kai Brazausko tai negalima nešti į Katedrą, o bažnyčią atiduokit. Užteks. Tenedrįsta niekas atimti iš VU bažnyčios.;Catholics
lrytas_sql_438;Pacypaut mes visi mokam, o kur krikščioniškas atlaidumas savo artimui. Atrodo, ir šito bažnyčia turėtų mokyti. Paskutiniai įvykiai verčia susimastyti, gal jau nieko šventa nebėra. Tada koks bažnyčios vaidmuo dvasiniame kontekste.;Catholics
lrytas_sql_439;pritariu PATACKUI IR NEMATAU TRAGEDIJOS- NET BUVĘ TIKINTIEJI NENEŠAMI Į BAŽNYČIĄ, O ČIA ŽMOGUS NIEKADA GYVENIME NETIKĖJO DIEVU;Catholics
lrytas_sql_439;bažnyčia yra bažnyčia. Dabartinis tikėjimas Kristumi, tai tikėjimas 2000 metų kurta legenda, kuri nieko bendro su pačiu Kristumi neturi.Gi tikėjimas dievu, tai kiekvieno žmogaus asmeninis visatos ir savo buties joje suvokimas.;Catholics
lrytas_sql_439;Nesu katalikas, bet mirusį valstybės vadovą galėjo pagerbti ir bažnyčia.;Catholics
lrytas_sql_439;Subrendusiam katalikui Patackui: yra dar ir zmoniskumas ir pagarba. Ir nebutinai subrendes katalikas yra doras Lietuvos pilietis.;Catholics
lrytas_sql_439;Na, ką gali pasakyti? Belieka padėkoti ponui Gintarui už priminimą, kas yra iš tiesų Bažnyčia. Iš tiesų, gal kiek užsimiršome laikydami ją ne tik katalikiška, bet dar ir krikščioniška institucija - tikriausiai, iš inercijos ir dėl stereotipinio mąstymo, jog tai Dievo buveinė ir tuo pačiu turi skelbti, pati gyventi pagal Dievo priesakus ir mylėti savo artimą kaip pati save, nepriklausomai nuo jų nuodėmių, nuopelnų ar skiriamų aukų. Bet, deja, būti geru kataliku - reiškia, gyventi pagal Bažnyčios vertybes ir jos nuostatas, kurios, kaip byloja ilgametė istorinė patirtis dažnai prasilenkia su dieviškuoju gailestingumu, atlaidumu atgailaujantiems nusidėjėliams bei artimo meile. Deklaruodama neapykantą, kerštą nusidėjusiems ir bei imdamasi Dievo teismo vaidmens, nors yra pasakyta - neteiskite ir teisiami nebūsite - Bažnyčia jau vien tuo didžiai nusideda ir tai ne vienintelės jos, deja, nuodėmės. Gaila, bet Autorius visiškai teisus, atskirdamas Bažnyčios deklaruojamas katalikiškas vertybes nuo krikščioniškųjų bendražmogiškų pasaulietinių ir, greičiausiai, ateina laikas, kada teks pasirinkti ar būti krikščioniu ir išpažinti Dievą bei Kristaus mokymą ar būti kataliku.;Catholics
lrytas_sql_439;Patriotai, papiršę prie savo namų iškelti valstybine vėliavą: neturi jos, pamiršo kad reikia, neprivaloma. Katalikai, bažnyčioje apsilankantys tik tris kartus gyvenime: krikštynos, vestuvės, laidotuvės. Štai mūsų tauta.;Catholics
lrytas_sql_439;Kiekvienas geriau tegul daro ką geriausiai sugeba - Patackas snukius daužo, o bažnyčia nekilnojamąjį turtą valdo. Negana jai mat pusės Vilniaus senamiesčio, Šv. Jono bažnyčios dar užsigeidė.;Catholics
lrytas_sql_439;Gal daugiau apie FILIPINUS TURKIJA NIGERIJA? GAL IR MES JAM RUPIM NE DAUGIAU UZ NEGRUS, TODEL NEGERBIA MUSU PREZIDENTO? .... A. J. Bačkis diplomato Stasio Bačkio ir mokytojos Onos Galvydaitės-Bačkienės antrasis sūnus. 1938 m. rugsėjo mėn. šeima išvyko į Paryžių. Čia A. J. Bačkis baigė katalikų gimnaziją ir įstojo į Paryžiaus kunigų seminariją. 1961 m. baigė Popiežiškąjį Grigaliaus universitetą, 1961 m. kovo 18 d. įšventintas kunigu. Iki 1964 m. studijavo Šv. Sosto diplomatinėje akademijoje ir Laterano universitete, kanonų teisės daktaras (1964 m.).19641965 m. dirbo Vatikano nunciatūroje Filipinuose, 19661968 m. Kosta Rikoje, 19691970 m. Turkijoje, 19711973 m. Nigerijoje. 19741988 m. Vatikano sekretoriato Viešųjų (užsienio) reikalų tarybos narys, nuo 1979 m. pasekretoris. 19791988 m. dėstė bažnytinę diplomatiją Laterano universitete. Nuo 1988 m. apaštalinis nuncijus Olandijoje. 2000 m. vasario 21 d. pakeltas kardinolu.1991 m. gruodžio 24 d. paskirtas naujai įsteigtos Vilniaus arkivyskupijos arkivyskupu metropolitu, (Šv. Mišios už Anapilin iškeliavusį prezidentą Algirdą Mykolą Brazauską ketvirtadienį bus aukojamos be buvusio šalies vadovo karsto  tokį sprendimą, vyskupo Juozo Tunaičio teigimu, priėmė Jo Eminencija kardinolas, metropolitas Audrys Juozas Bačkis.);Catholics
lrytas_sql_439;Dievu tikėti ir pasitikėti kartais dar galima, bet bažnyčios hierarchais - niekada per visą istoriją;Catholics
lrytas_sql_439;Atsipeikėkit, pilni pagiežos komentatoriai. Tai kokie Jūs katalikai, kad šitaip į visas puses ir ant visų savo neapykantą drabstote? Kur tas lietuviškas kultūringumas ir pagarba vienas kitam? Vien pyktis ir kuo šlykštesni žodžiai. Gerbkit bent jau save.;Catholics
lrytas_sql_439;nesubrendes katalikas...ar paklausei kas yra sventa kas yra dievas tu savo hierarchu.sedi ant pinigu maisu parsidaveliai...ten pinigai ten dievo nebera dievo tiek kiek jo yra musu sirdyse,o ne kiek [prabangioj ar ne baznycioj tuo labiau n e kiek nusususiuose kuniguose...buciuok rankas kurios tvirkina vaikus ,kaupia turtus,pamirse dieva ir bet ka..subrendes tu katalike;Catholics
lrytas_sql_439;"idomu, kodel vienus be santuokos sakramento gyvenusius ,o po to mirusius, gali kai kurios baznycios priimti po savo skliautais , o kitos ne? ! Mano a.a. teta ,buvusi tremtine ir nugyvenusi visa gyvenima su vyru be sliubo, kai pries mirti ispazino savo nuodeme, jog gyveno be santuokos sakramento, buvo mires jos kunas ileistas i baznycia. Dar kunigas , pamenu, toki pamoksla pasake: ""jog poros neretai, prieme santuokos sakramenta ir prisieke pries Dieva, gyventi iki kol mirtis isskirs, sulauzo priesaika ir issiskire, o tie kurie to nepadare, tai nugyvena kartu iki kol mirtis isskire."". (teta mirusi 1996m). Nuo ko tai priklauso, man sunku suprasti?, Ar vien del to neileidziamas velionio buvusio prezidento kunas i Arkikatedra? Gal, todel, kad pasikeites popiezius ir, sis griezciau spaudzia kunigus laikyis baznycios numatytu dogmu?";Catholics
lrytas_sql_439;Ponas Patackai, tai kodėl Bažnyčia taip aktyviai kišasi ( ne nuomonę reiškia, o būtent kišasi), kai yra priiminėjami pasaulietinės valstybės įstatymai?;Catholics
lrytas_sql_439;Jeigu Lietuvos katalikų baznicia nėra pasauletine organizacija, kam ji kiša savo letenas į pasaulieciu kišenę, Valstybes biudžetą ? O jei yra islaikoma pasaulieciu, tai gal kartais galetu ir atsidekuoti tiems, kas juos siaria.;Catholics
lrytas_sql_439;Patackai, kai puolei ir mušeisi su kitais žmonėmis, irgi elgeisi kaip nesubrendęs katalikas. Taigi nesubrendėli, nereikia kitų mokint, kaip reikia mastyti.;Catholics
lrytas_sql_439;vyskupams labiau rūpi bažnytinio turto valdymas, išlaikymas ir gausinimas. O ten kur yra turto klausimai - baigiasi Dievas. Labai dažnai to nesupranta net subrendę katalikai.;Catholics
lrytas_sql_439;"Bažnyčia šiaip jau tai teikia paslaugas. Ji gana nemažai išlaikoma iš valstybės biudžeto. Kunigai draudžiami PSD iš mūsų mokesčių pinigų.Dabar ne viduramžiai - ""Privalo paklusti"". Dar ko. Noriu sutinku, noriu ne. Monopolistai.";Catholics
lrytas_sql_439;"Deja, pati gyvenu su vyru tik civilineje santuokoje - santuokos sakramento negavome, nes vyras turejo ""sliuba"" su pirma zmona. Esu praktikuojanti katalike - bet negaliu atlikti ispazinties, gauti Komunijos, galiu nueiti i Baznycia tik pasimelsti, paverkti, Dievo palaimos gauti ir Kunigo palaiminima. IR TIKRAI NEBURNOJU IR NEBURNOSIU pries Baznycia. Siai institucijai jau daugiau nei 2000 metu, ji dar pergyvens visus perversmus, karalius, prezidentus, kataklizmus ir t.t. Baznycios tvarka ir istatymai - yra baznycios tvarka ir istatymai. Ant sios uolos laikosi Katalikybe jau daugiau, nei 2000 m. Kodel turetu buti daroma isimtis AtA Prezidentui - kaip ji begerbciau ir kokia asmenybe belaikyciau? Gerbiu Baznycios pozicija. Neverkti, Lansbergio nemyletojai - jo tikrai nesarvos (duok Dieve jam dar ilgu gyvenimo metu) Katedroje. Kaip nesarvos nei manes, nei Jusu, gerbiami komentatoriai. Aisku, Kunigai - ne sventieji, kiti gal ir daugiau pridare nuodemiu, nei eiliniai tikintieji. Bet gerbkime Baznycios - ir Dievo istatymus, gerbkime Baznycia, kad ji parode - kad yra vienodai teisinga visiems - ar tai eilinis parapijietis, ar jo ekselencija mires Prezidentas. Smerkiu ziniaskaliada, isputusia burbula ir sukirsinusia visuomene ir neatsakingus aukstu pareigunu pasisakymus. Ar musu gerb Prezidente, beje krikstyta? Ar Komunija priejusi? Ar eina ispazinties? Gal ne jai smerkti Baznycios kanonus ir jos hierarchu sprendimus?";Catholics
lrytas_sql_439;Visų pirma, būti subrendusiu ar bet kokiu kataliku nėra privaloma. Antra, pasauliečiai ne tik gali turėti bet ir turi nuomonę apie vyskupų sprendimą, ir nėrfa jokio reikalo piktiems katalikams kaip Patackas, įžeidinėti žmones, vadinti jų nuomonę isterija už tai kad jie savo nuomonę pareiškė. O p. Patackas gal ir subrendęs katalikas, bet kaip žmogus tai tik nervingas, nebrandus vaikėzas.;Catholics
lrytas_sql_439;kataliku gali but, gali ir nebut, bet padoriu zmogum but privalai, atseit zmonems turetu but maziau pikta, kad juos apderge ne siaip eiliniai katlikai, bet kataliku heararchai;Catholics
lrytas_sql_439;Labai džiaugiuosi,kad nesu katalikas ir eilinį kartą įsitikinau kas yra ta inkvizitorių gauja prisidengusi dievo vardu;Catholics
lrytas_sql_439;Kažkada bažnyčia rengė ir raganų medžioklę. Jei ją vėl paskelbtų, ar irgi turėtume tam paklusti?;Catholics
lrytas_sql_439;nes mes nezinom ka isgirsta per ispazintis gal sis sprendimas daugiau negu teisingas, be to visiskai sutinku su autorium tai vertybiu turejimas ir neatsisakymas kai napetogu saunuoliai vel gerbiu Lietuvos kunigus.;Catholics
lrytas_sql_439;"CITATA...""Katalikų bažnyčios hierarchai neprivalo nei aiškintis dėl savo sprendimų, nei diskutuoti dėl jų.""............Patackas duoda suprasti, kad bažnyčia nemėgsta, kai kas kišasi į jos reikalus. Labai teisingai pasakyta, bet su vienu BET...Kaip yra būdinga visiems megztiems padarams, tame tarpe ir Patackui, jie žiūri tik labai siaurai ir tik į vieną pusę. Niekada negirdėjau Patacko pasisakančio apie tai, jog bažnyčia kuo įžuliausiai kišasi į pasaulietinį gyvenimą. P.S. Jei bažnyčia tikrai labai nori, kad niekas nesikištu į jos reikalus, tai prašom...tegu būna apmokęstintos jos pajamos ir pirmyn...Tada tikrai niekas nebesikiš į jos reikalus.";Catholics
lrytas_sql_439;A.Patackas nesupranta, kad kokia bebutu ta institucija, jos tikslas - tarnauti zmonems. Kas sito nesupranta, nera subrendes katalikas;Catholics
lrytas_sql_439;Esu is kataliko atsivertes ateistas ir po sio fariziejisko poelgio paskatinsiu i ateizma atsiversti dar koki 100 kataliku.;Catholics
lrytas_sql_439;"kaip Patackas ir kelia isteriją. Kaip tik jų gerbėjai tapo uoliausiais ""katalikais"" ir drąbstosi pačiais bjauriausiais žadžiais, demonstruoja begalinę neapykantą. Įsiteikdamas tokiems politikams kaip Patackas, Bačkis ir šoka pagal jų dūdelę. Patackas puikiai supranta,, kad šis jo rašinys sukelia dar didesnę priešpriešą tarp žmonių. Jei tokį aiškinimą būtų pateikęs bažnyčios atstovas ar bent jau ne toks ryškus vienos politinės srovės fanatas kaip Patackas, tą paaiškinimą būtų galima pateisinti.";Catholics
lrytas_sql_439;"Jau persipildė kantrybės taurė su tuo Katedros ""grąžinimu""! Jūs arba dar labai jauna (šis trūkumas laikinas - praeis), arba jums amnezija. Nes 1988 m., kai Katedra buvo ""grąžinta"", Lietuva buvo SSSR dalis ir tada buvo pats Gorbačiovo PERESTROIKOS įkarštis, kai KP ""atleido vadeles"". Buvo spausdinamos anksčiau draustos knygos, rodomi drausti filmai ir t.t. Ir visoje SSSR teritorijoje tikintiesiems buvo grąžinami maldos namai - cerkvės, mečetės, bažnyčios. Be Gorbačiovo leidimo NIEKAS nedrįstų grąžinti Katedros, nesvaikite, gerbiamoji. P.S. Visiems ramios dienos.";Catholics
lrytas_sql_439;jeigu baznycia nutars atnaujinti raganu medziokle, tikras katalikas tures eiti i talka?;Catholics
lrytas_sql_439;"busi subrendes jeigu laikysiesi kunigo principo;""neziurek ka darau,bet klausyk ka sakau""Kaipgali gerbti kunigija,kai dalis mergininku,pridare mergom vaiku ir yra vyskupu teisinami.dalis geju,pedofilu.Kai plesia uz misias,kai uz gerus pinigus su iskilmem laidoja mafijozus,zudikus,pakaruoklius";Catholics
lrytas_sql_439;visi normalūs katalikai žino, kad jau keletą metų į bažnyčią yra nešami tik kunigai. Jie ten yra šarvojami. O VISI KITI - NE, NE, NE. Blatų pas Dievulį NĖRA, NĖRA, NĖRA.... OI KAIP GĖDA KOMUNIAGOM - VAIDINATE TIKINČIUOSIUS....;Catholics
lrytas_sql_439;bažnyčios praktikuojantiems katalikams, fabrikai ,viešbūčiai, pokylių salės, medžioklės plotai ir kiti turtai -komunistams.Nemokinkime tų kurių teisių ir pareigų nesuprantate. O durnus ir bažnyčioje muša.;Catholics
lrytas_sql_439;nesiliaujant visuotinėms aistroms, visgi nenoreciau sutikti su Patacko (asmeniskai man neblogai pažįstamo iš sąjūdžio laikų ) mintimis, kad žmonės neturi žinoti - kodėl? Įtikinamiausia versija, kurią turėjo pasakyti bažnyčios vadovai : a.a. Brazauskas gyveno su antrąja žmona be bažnytinės santuokos (aišku, jos ir negalėjo būti palikus ligonę pirmąją žmoną ).;Catholics
lrytas_sql_440;Tikiu tiktai Dievu, o bažnyčia niekada netikėjau ir netikiu. Po šio poelgio aplenksiu bažnyčią didžiuliu spinduliu.;Catholics
lrytas_sql_440;Kodėl bažnyčia konfrontuoja su tauta? Kodėl Bažnyčia šioje situacijoje sutinka būti dešiniųjų įrankiu? Tada neikime į bažnyčią. Tegul ją lanko tik dešinieji. Kas didesnis blogis: ar būti komunistu ir iškelbėti savo tautą nuo masinių skerdynių (1988-1989), ar, ginant savo postus, šaudyti kad ir guminėmis kulkomis į savo tautą?;Catholics
lrytas_sql_440;TU KEISK SAVO MĄSTYMĄ MAŽAPROTI,NES BAŽNYČIA NIEKO NESUSIMOVĖ,TAI TU SUSIMOVEI ŽIAURIAI-ne A.Brazauskas statė Arkikatedrą,jis NEGRĄŽINO jos būdamas 1-ju sekretorium,komunistai nusavino Lietuvos žmonių svarbiausią bažnyčią, kurioje buvo pašarvotas VYTAUTAS DIDYSIS(skaityk Lietuvos istoriją,o ne Lenino raštus) ir JIS NETURĖJO JOKIOS TEISĖS JĄ ATIDUOTI,NES JINAI BUVO NE JO NUOSAVYBĖ.;Catholics
lrytas_sql_440;Jei atkreipei demesi lankytojai su velioniu gali atsisveikinti iki 20 val. O toliau artimuju privatus laikas - ka jie darys, kas giedos, poteriaus - ju reikalas ir nebutina viska mums matyti. Beje kunigas buvo ir prie mirstancio prezidento...Tai anot tamstos zmogus niekda negali pakeisti savo paziuru, mastymo. kEISK SAVO MASTYMA - vELIONIS PRIEME KOMUNIJA IR VISUS PATEPIMUS, (jei atsiminsi ir jo deka Katedra sugrazinta tikintiesiems)....Cia jau rase - BAZNYCIA SUSIMOVE - ZIAURIAI....;Catholics
lrytas_sql_440;AR PREZIDENTŪROJE BUS GIEDAMOS ŠV. GIESMĖS PER TAS DVI DIENAS, KAIP, KAD PRIKLAUSO LAIDOJANT KATALIKĄ? Ar prezidentūroje, išnešant karstą, bus kunigas, apšlakstys šventu vandediu ir palaimis Brazausko kūną, ar ten bus atliekamos kitos katalikiškos apeigos? JEI NE, TAI KO GI JŪS LAUŽIATĖS Į TIKINČIŲJŲ BAŽNYČIĄ? gERIAU VISI EIKITE PRIE šV.KOMUNIJOS IR PASIMELSKITE UŽ BRAZAUSKO NUODEMES. TAI BUS PIRMAS JŪSŲ ŽINGSNIS Į KATALIKYBĘ, KAD, JUMS MIRUS, NEREIKĖTŲ JŪSŲ VAIKAMS LAUŽTIS Į BAŽNYČIAS, KAD PRAGYVENĄ ATEISTAIS, BŪTUMĖTE PAJAIDOTI KAIP TIKINTIEJI.......;Catholics
lrytas_sql_441;jau didesnio apsurdo nebegali būt.Koks skirtumas su kuo jis gyveno,ir kokias pareigas užėmė.Galutiniam rezultate,jis buvo ŽMOGUS.Ir nusprest,ar įleist jį į bažnyčią ar ne,tai tik riboto mąstymo kunigų savivalė.GĖDA...;Catholics
lrytas_sql_441;Uzuojauta artimiesiems,tikiuosi jie suras savyje drasosnueiti ir pasimelsti uz velioni ne i amerikono zydo uzurpuota kataedra,bet i ramia baznytele,kurios kunigai nje tik kad su sutana,bet ir sieloje.Tokio slykstaus sio juodaskvernio elgesio nesitikejau;Catholics
lrytas_sql_441;Labai taiklus Jūsų komentaras. O aš labai suabejojau ar eisiu į bažnyčią. Tik kunigaas mano bažnyčios labai geras, tai gaila. O jei ne jis, tai tikriausiai...nesinori net kalbėti.;Catholics
lrytas_sql_441;TIKRIEJI KUNIGAI IS PASAUKIMO,YPAC POKARIO LAIKAIS AUKOJOSI DEL TEVYNES,KENTEJO BET NEPRARADO SAVO ZMONISKUMO,O DABARTINIAI NUSIPENEJE DARO IS TIKEJIMO BIZNI..KUR ZIURI SIGITAS TAMKEVICIUS KODEL VISOKIUS PASLEMEKUS PRIIMA I KUNIGU SEMINARIJA?;Catholics
lrytas_sql_441;"dvasininkija gogero pamirso koks buvo Kristus; paprastas ir visiems nuosirdus. lagai gaila, kad musu dvasininkija toli grazu netokia. didziule GEDA, net sunku patiketi, kad zmogu kuris buvo paprastas ir gyveno del lietuvos ir jos zmoniu labaui, nera vietos baznycioj net valandeliai. GEDA, GEDA, GEDA. net nesinori eiti i toiu kunigu valdomus dievo namus. taip tai dievo namai, o ne jusu ir juose vietos turi uztekti visiems!!!!";Catholics
lrytas_sql_441;eilinį kartą nusiviliau bažnyčia ...;Catholics
lrytas_sql_441;Buvo Tevas Stanislovas, monsinjoras Vasiliauskas ir kardinolas Sladkevičius. Bet kuris is ju placiai atvertu baznyčios duris prezidentui, kaip atverdavo kiekvienam zmogui. Nusidejeliai mes esam visi, ir tik Dievas gali mus teisti. Kunigas yra ganytojas. Sitie tera fariziejai, kurie vietoj duonos tau atkis akmeni. Del to ir auksciau mineti kunigai daznai susilaukdavo kunigijos nemalones, nors (o gal del to kad) buvo ir tremti ir kenteje ir nuosirdziai myleje savo artima.;Catholics
lrytas_sql_441;"Bet juk Kristus nuodėmes atleido kartu su juo nukryžiuotam nusikaltėliui, pasakė ""tau nuodėmės atleistos"". Argi Brazauskas savo darbu neįrodė, kad jis katalikas ir kad dirbo Lietuvai? Kažin kaip būtų buvę Lietuvai, jeigu ne jo laviravimas su Rusija? Man atrodo, mums pasisekė, kad jis tuomet buvo ne toks radikalus (aš visada buvau Landsbergio šalininkė, bet paskutinis jo pasielgimas Kauno pedofilijos byloje, visai kitokioje šviesoje jį parodė) . Ir iš tikrųjų, juk Landsbergis irgi du kartus vedė, su pirma žmona vaiką turi, tai kaip čia išeina? Jį kunigai irgi neleis įnešti į bažnyčią, kai mirs?";Catholics
