Text ID;Comment;Target
lrytas_sql_870;Kodėl vien tik homoseksualams išimtys: už valstybės ir ES pinigus jiems įrengti klubai, paradai, vaikučių mokymas darželiuose kaip pasirinkti būsimą lytinę orientaciją..Jei visiems lygios teisės, tai sudarykite grafikus eitynėms apie Seimą ir savivaldybę: pavyzdžiui: pirmadieviais- homoseksualams,antradieniais - lesbijietems,trečiadieniais - biseksualamsketvirtadienį - pedofilams.penktadieniais - zoofilams su savo ožkomis, kalėmisšeštadienį - nekrofilamsSekmadienį – atsilikėliams heterofilams, t.y. save laikantiems tradicinės orientacijos;Pedophile
lrytas_sql_877;Ir gejai ir Grazulis;Gay Men
lrytas_sql_877;gejai rulit, jie yra maladec pacanai nx .. AS KAIP juos maciau prie europos tame buse rekiau GEJAI JUS MALADEC>>!!!!! gejai ziauriai stato, jie yra maladec pacani.;Gay Men
lrytas_sql_877;VISI DEVYNI Europos gejai Lietuvos, Suomijos, Lenkijos ir Vokietijos UZMIRSO, KUR YRA JU KIEMAS IR išskleidė 30 metrų gėjų vėliavą prie Seimo. Ach kaip grazu stebeti vaivorykste, nusileidusia ant zemes;Gay Men
lrytas_sql_877;"Visur tie gejai vaidenas ir vaidenas, man lezbieciu duokit daugiau ;)";Lesbians
lrytas_sql_2554;Isties teisybes nemazai apie vyrus parasyta, matosi kad ra praktika:) Tik ne visi vistik vyrai tokie, na kad tokiu dauguma tai taip. Apie moteris galiu pasakyt kad jos tikrai nera idealios, pvz. ka jau kalbeti apie pastovius verkeslenimus del isvaizdos kokia ji netobula, vyrams tikrai nereikia tobulu barbiu ir jei jie myli moteri tai tokia kokia ji yra o ne super truper butybe is virshelio. O ir tvarkytis vyrai megsta ne taip jau ir retai patys :) Zodziu neskubek Brigita persimesti prie lesbieciu, o pasidairyk aplink, ir kaip vienam komentare buvo, neieskok vyru baruose :);Lesbians
lrytas_sql_877;... oi tie gėjai niekad ėjai, kaip čia Vilniuje gražu, sielose jų šiandien šventė, šoka gėjai aš ir tu... O iš tikrųjų, tai liūdna...;Gay Men
lrytas_sql_888;Ka isvis galima diskutuot su tais portugalais. Zalgiris laimejo,ir taip bus kasmet. Ir visai Lietuvai tai aisku. Yra szudrycio fanai, pyderai nusirenginejantys arenoje, kurie kaip alkani sunys laukia tos pergales,kad galetu palot komentaruose. Deja, teks lot savo irstvose, sunauja szudrycio, smagu ziuret i jusu beviltiskus,apsisnargliavusius snukucius :)))));Gay Men
lrytas_sql_904;Gėjams ne grasinti reikia , bet juos gerbti ir mylėti. Juk apie puse Lietuvos gėjai.;Gay Men
lrytas_sql_904;Vakaruose gėjai gali ir tuoktis, ir įsivaikinti, o pas mus viduramžiai dar. Tamsūs žmonės, juk patys bėgate į Vakarus nuo neteisybės Lietuvoje, bėgate į kraštus, kuriuose mylimi gėjai, juodaodžiai ir kiti. Be gėjams TOLERANTIŠKŲ Vakarų šalių, priėmusius daugybę netolarntiškų lietuvių, lietuviai toliau būtų Lietuvoje ir būtų kaip Šiaurės Korėjoj, nors gal ir dabar taip yra;Gay Men
lrytas_sql_904;Tikiuosi, kad patys aršiausi komentatoriai bus pasodinti, o kalėjime jie galimai patys pavirs gėjais, savo ar nesavo noru. Nuvešiu prokuratūros bunidčiajams komentarus su IP.;Gay Men
lrytas_sql_904;besispjaudantiems ugnimi.Idomu,kaip reaguotumet,jei jusu sunus ar dukra jums pasakytu,kad jie gejus ar lesbiete?nes daznai veiksmas turi atoveiksmi.man jie netrukdo.Tegul miega su kuo nori ir daro ka nori.Sakyciau-daugiau tolerancios ir supratimo.O pedofilija niekuo nesurista su homosexualumu.Homosexualas nesantykiaus su vaikais.O pedofilai turi savo seimas,vaikus,bet prievartauja ju paciu arba svetimus vaikus,Va tame skirtumas.Kol cia rekaujat,geriau pasidomekit medicinine literatura.O kas liecia gamta,tai pilna gyvunu,kurie taip pat isgyvena homosexualuma,neispruse jus zmogeliai.;Gay Men
lrytas_sql_904;besispjaudantiems ugnimi.Idomu,kaip reaguotumet,jei jusu sunus ar dukra jums pasakytu,kad jie gejus ar lesbiete?nes daznai veiksmas turi atoveiksmi.man jie netrukdo.Tegul miega su kuo nori ir daro ka nori.Sakyciau-daugiau tolerancios ir supratimo.O pedofilija niekuo nesurista su homosexualumu.Homosexualas nesantykiaus su vaikais.O pedofilai turi savo seimas,vaikus,bet prievartauja ju paciu arba svetimus vaikus,Va tame skirtumas.Kol cia rekaujat,geriau pasidomekit medicinine literatura.O kas liecia gamta,tai pilna gyvunu,kurie taip pat isgyvena homosexualuma,neispruse jus zmogeliai.;Lesbians
lrytas_sql_904;besispjaudantiems ugnimi.Idomu,kaip reaguotumet,jei jusu sunus ar dukra jums pasakytu,kad jie gejus ar lesbiete?nes daznai veiksmas turi atoveiksmi.man jie netrukdo.Tegul miega su kuo nori ir daro ka nori.Sakyciau-daugiau tolerancios ir supratimo.O pedofilija niekuo nesurista su homosexualumu.Homosexualas nesantykiaus su vaikais.O pedofilai turi savo seimas,vaikus,bet prievartauja ju paciu arba svetimus vaikus,Va tame skirtumas.Kol cia rekaujat,geriau pasidomekit medicinine literatura.O kas liecia gamta,tai pilna gyvunu,kurie taip pat isgyvena homosexualuma,neispruse jus zmogeliai.;Pedophile
lrytas_sql_904;"man gejai nei trukdo nei ka..dabar isivaizduokite,jei suzinosite,kad jusu vaikas yra gejus arba lezbiete..ka darysit?atsisakysit vaiko?Nemanau.Musu liaudis yra gili tundra,toli dar iki pasaulinio mastymo ir supratimo.Is dalies sutinku,kad ""jie"" neretai per daug lenda i viesuma ir pan.";Gay Men
lrytas_sql_2554;Isties teisybes nemazai apie vyrus parasyta, matosi kad ra praktika:) Tik ne visi vistik vyrai tokie, na kad tokiu dauguma tai taip. Apie moteris galiu pasakyt kad jos tikrai nera idealios, pvz. ka jau kalbeti apie pastovius verkeslenimus del isvaizdos kokia ji netobula, vyrams tikrai nereikia tobulu barbiu ir jei jie myli moteri tai tokia kokia ji yra o ne super truper butybe is virshelio. O ir tvarkytis vyrai megsta ne taip jau ir retai patys :) Zodziu neskubek Brigita persimesti prie lesbieciu, o pasidairyk aplink, ir kaip vienam komentare buvo, neieskok vyru baruose :);Males 
lrytas_sql_904;Tegu nereklamuoja savo orientacijų, o gyvena tyliai, kad nebent tik pro raktų skylutę galėtų matyti ir niekur kitur. Aš su savo vyru gyvenu ir niekam nesireklamuoju, nerengiu paradų, tai mūsų paslaptis ir niekas apie mūsų seksualinį gyvenimą nežino. O netradicinės orientacijos žmonės tyčia demonstruoja, rengia negražius paradus, kad tauta dar labiau iškryptų, po to ieško kas juos įžeidė. Jau dabar gėjai tokiais savo veiksmais pradėjo engti visus tradicinės orientacijos žmones, nesiskaito, nekenčia. Gyvenkite tyliai, ramiai, kaip visi žmones, ir niekas apie jus nekalbės ir nežinos;Homosexual individuals
lrytas_sql_904;O man atrodo, kad Rusijos gėjai taip pat iškovojo teisę reikšti savo netradicinius poreikius dar 1917 puldami ermitažą...;Gay Men
lrytas_sql_904;toki PARADOKSA- sakoma ir zinoma, kad nei gejai, nei lesbietes negali _daugintis_... bet kaip cia yra- ju kasmet vis daugiau?;Gay Men
lrytas_sql_2554;Isties teisybes nemazai apie vyrus parasyta, matosi kad ra praktika:) Tik ne visi vistik vyrai tokie, na kad tokiu dauguma tai taip. Apie moteris galiu pasakyt kad jos tikrai nera idealios, pvz. ka jau kalbeti apie pastovius verkeslenimus del isvaizdos kokia ji netobula, vyrams tikrai nereikia tobulu barbiu ir jei jie myli moteri tai tokia kokia ji yra o ne super truper butybe is virshelio. O ir tvarkytis vyrai megsta ne taip jau ir retai patys :) Zodziu neskubek Brigita persimesti prie lesbieciu, o pasidairyk aplink, ir kaip vienam komentare buvo, neieskok vyru baruose :);Females
lrytas_sql_904;vedly,ar tau rupi su kuo as guliu ar neguliu,ir viesai nesiafisuojhu kad noriu ar nenoriu,kad esu toks ar toks,taigi nereikia cia saves afisuotis ir niekam galvos neskaudes ka jus ten darote.kodel tau reikia musu ne geju pripazinimo,juk pats ir taip zinai.ir nebus jokiu problemu.va Lietuva alchoholyje skesta ypaz kaimas tai kazkodel nekovoji kad jie gimdo nesveikus vaikus,tai blogas pavysdys ir t.t.is cia yra tas SAVES AUKSTINIMAS KAD ESI GEJUS.ESI TAI IR BUK IR VISAI MAN NUSISPJAUT PER KUR TU TAI DARAI.O CIA NEREIKIA TOKIO PRANASO.VISUS IR SIUTINA KAD SAVE LAIKO AUKSCIAU NES JIE GEJAI.PAZIUREK JIEK VYRU NE GEJU NETURI MOTERU AR MOTERYS GYVENA BE VYRU NORS IR KAIP HU NORI.CIA IS SAVANAUDISKO EGOIZMO REIKALAUJA SAU DEMESIO,TIKRAI YRA DIDESNIU PROBLEMU NEI MUMS ZINOTI KAD JUS GEJAI;Gay Men
lrytas_sql_904;vedly,ar tau rupi su kuo as guliu ar neguliu,ir viesai nesiafisuojhu kad noriu ar nenoriu,kad esu toks ar toks,taigi nereikia cia saves afisuotis ir niekam galvos neskaudes ka jus ten darote.kodel tau reikia musu ne geju pripazinimo,juk pats ir taip zinai.ir nebus jokiu problemu.va Lietuva alchoholyje skesta ypaz kaimas tai kazkodel nekovoji kad jie gimdo nesveikus vaikus,tai blogas pavysdys ir t.t.is cia yra tas SAVES AUKSTINIMAS KAD ESI GEJUS.ESI TAI IR BUK IR VISAI MAN NUSISPJAUT PER KUR TU TAI DARAI.O CIA NEREIKIA TOKIO PRANASO.VISUS IR SIUTINA KAD SAVE LAIKO AUKSCIAU NES JIE GEJAI.PAZIUREK JIEK VYRU NE GEJU NETURI MOTERU AR MOTERYS GYVENA BE VYRU NORS IR KAIP HU NORI.CIA IS SAVANAUDISKO EGOIZMO REIKALAUJA SAU DEMESIO,TIKRAI YRA DIDESNIU PROBLEMU NEI MUMS ZINOTI KAD JUS GEJAI;Females
lrytas_sql_904;vedly,ar tau rupi su kuo as guliu ar neguliu,ir viesai nesiafisuojhu kad noriu ar nenoriu,kad esu toks ar toks,taigi nereikia cia saves afisuotis ir niekam galvos neskaudes ka jus ten darote.kodel tau reikia musu ne geju pripazinimo,juk pats ir taip zinai.ir nebus jokiu problemu.va Lietuva alchoholyje skesta ypaz kaimas tai kazkodel nekovoji kad jie gimdo nesveikus vaikus,tai blogas pavysdys ir t.t.is cia yra tas SAVES AUKSTINIMAS KAD ESI GEJUS.ESI TAI IR BUK IR VISAI MAN NUSISPJAUT PER KUR TU TAI DARAI.O CIA NEREIKIA TOKIO PRANASO.VISUS IR SIUTINA KAD SAVE LAIKO AUKSCIAU NES JIE GEJAI.PAZIUREK JIEK VYRU NE GEJU NETURI MOTERU AR MOTERYS GYVENA BE VYRU NORS IR KAIP HU NORI.CIA IS SAVANAUDISKO EGOIZMO REIKALAUJA SAU DEMESIO,TIKRAI YRA DIDESNIU PROBLEMU NEI MUMS ZINOTI KAD JUS GEJAI;Males 
lrytas_sql_904;...lrytas provakuoja savo straipsnais apie gejus,eili karta.kaip tradicija tampa geguze menesi/galite patikrinti archyva,net datos sutampa kada buvo spaudinamos straipsnai ..nes neliecia kasdienines musu pragyvenima..valdzios uzkulisius.bei kita..ir eilini karta neliecia tu kas uzsiima sia nesvaria kirsinima zmoniu..tai apmokama gerai,,jei gali skambineti ir grasinti..ir valdzai ir lrytui gerai zino kas finansuoja JA,ir nereikia visiokius moralius skaityti cia..nes nesvankius komentarius raso..tie patys nuolatiniai komentatorai..mes visi esame triuputi gejais.bi..leisbeis.tai susiduremia kasdien savo asmeniniam gyvenime..budami wc..laikydami var..a ar save glomoneja ryte savo cock..visur susidurem..net liesdami drauga pokalbio metu..net gyvunijos bei gamtoje yra geles.zuvis,zveris ir tt..AS GEJUS ir ka man padarysite,savo komentaruose purvinuos..MAN DO LAMPOCKI..jusu PYKTIS GEJAMS/p.s CIURLIONYS IR KITI ZYMIUS ZMONES BUVO GEJAIS..IR NIEKAS JU NESMERKE.;Gay Men
lrytas_sql_904;Lituvos gejai kartu iškovojo teise buti gejais sausio 13 nakti;Gay Men
lrytas_sql_922;Norvegijoje lesbiečių pora, susidūrusi su finansiniais sunkumais, iš spermos donoro prisiteisė alimentus vaiko išlaikymui... :O)));Lesbians
lrytas_sql_963;pasakė Veselka, galima prisigalvoti visko, netgi ir to kad lesbijiečių klanas egzistuoja Lietuvoje. Brangūs komentatoriai, galite nevargti, nes jau seniai ši byla yra aiški protingiems išsilavinusiems žmonėms bei specialistams. Aiškių aiškiausiai matosi kad ji yra sufabrikuota pabaisos Venckienės, manau ji turi gauti iki gyvos galvos;Lesbians
lrytas_sql_963;"Vieša paslaptis ko braunamasi į seimą arba anot Stomos apsirūpinti ""iki smerties"",bet ką šiandien Veselka nusišnekėjo apie Kedytės neva pardavimą motinai,nuskriaustas mergaites ( gal Veselka tarpininkavo Stankūnaitei nekaltybę atstatant :))?),užvaldžiusias valstybę lesbijietes,tai į bet kokius rėmus nebetelpa.";Lesbians
lrytas_sql_999;Šaunuolė, žydė! Aš ir mano cheba irgi siūlome, kad per Vasario 16 - ąją, Kovo -11- ąją ir kitas šventes Gedemino pr., Katedros aikšt. ir kitur galėtų rengti paradus tik gėjai, leisbėtės ir kiti nusipelniusieji. Pirmyn ...;Gay Men
lrytas_sql_2554;kvailas straipsnis. Autore nezino, kas yra lesbiete ir susideda su kazkokiais apkerpejusiais kelmais. be to, kiekvienas gauna tai, ko nusipelne.;Lesbians
lrytas_sql_1490;Agne visi prades vadinti lesbiete, taip Lietuvoj priimta - jei trumpi plaukai, reiskias lesbiete :D;Lesbians
lrytas_sql_1510;"Įdomu, atims jai mandatą ar ne...? Gal ji bus ""neakivaizdinė"" Seimo narė? Pabandyk paprastas žmogelis neateiti bent dieną į darbą- iškart už pravaikštas iššvilpsi... Matyt , pristatys pažymą, kad ją buvo pagrobę ateiviai ( ar pedofilai, gėjai, transvestitai.....)ir visi patikės ir toliau melsis kaip šventajai Indijos karvei...:)Ir toliau žybsės iš Seimo savo paklaikusiu žvilgsniu ""ant visos Lietuvos"". Patraukite ją iš ten ssimildmi, ar bent nefilmuokite- tai nuo to žvilgsnio kyla noras lietuviams žudytis. Rimtai.";Gay Men
lrytas_sql_1510;"Įdomu, atims jai mandatą ar ne...? Gal ji bus ""neakivaizdinė"" Seimo narė? Pabandyk paprastas žmogelis neateiti bent dieną į darbą- iškart už pravaikštas iššvilpsi... Matyt , pristatys pažymą, kad ją buvo pagrobę ateiviai ( ar pedofilai, gėjai, transvestitai.....)ir visi patikės ir toliau melsis kaip šventajai Indijos karvei...:)Ir toliau žybsės iš Seimo savo paklaikusiu žvilgsniu ""ant visos Lietuvos"". Patraukite ją iš ten ssimildmi, ar bent nefilmuokite- tai nuo to žvilgsnio kyla noras lietuviams žudytis. Rimtai.";Transgender Individuals
lrytas_sql_1510;"Įdomu, atims jai mandatą ar ne...? Gal ji bus ""neakivaizdinė"" Seimo narė? Pabandyk paprastas žmogelis neateiti bent dieną į darbą- iškart už pravaikštas iššvilpsi... Matyt , pristatys pažymą, kad ją buvo pagrobę ateiviai ( ar pedofilai, gėjai, transvestitai.....)ir visi patikės ir toliau melsis kaip šventajai Indijos karvei...:)Ir toliau žybsės iš Seimo savo paklaikusiu žvilgsniu ""ant visos Lietuvos"". Patraukite ją iš ten ssimildmi, ar bent nefilmuokite- tai nuo to žvilgsnio kyla noras lietuviams žudytis. Rimtai.";Pedophile
lrytas_sql_1537;buvo lyderes, dauzydavosi su berniukais-tai cia apie merginas?,ar apie kokius transvestitus?nes as tokiu nepazystu;Trans women
lrytas_sql_1540;Lietuvą gėjams!;Gay Men
lrytas_sql_1591;kas čia tokio, net ir seimūnai viešai išviešina, kad yra gėjai, negi radžis reikšmingesnis, ir šiaip šou pasaulyje jų labai daug, dabar jau kiti laikai;Gay Men
lrytas_sql_1634;Skaitau šitą straipsnį ir verkiu - kiek galima žeminti ir niekinti gėjus. Broliai lietuviai, ar negėda jums dėl jų niekinimo, dėl draudimo žygiuoti gatvėmis? Negana to dar jie, būna apsupti policijos pajėgų. Keiskime požiūrį, leiskime žygiuoti gėjams per Vilnių be policijos apsaugos ir kiekvienas paspauskime jiems ranką, apkabinkime, paplokime per petį - aš už gėjų eitynes, bet prieš tai kad būtų policija - kaip būtų malonu likti akis į akį su gėjais, pagalvokime - Vilnius, vakaras, malonus saulėlydis ir gėjai ir Lietuvos žmonės, be jokios policijos, be jokių spygliuotų tvorų. Gra butų, ar ne, broliai lietuviai?;Gay Men
lrytas_sql_1634;"Pasirodo,Kopenhagos merui gėjai ir lesbietės yra vertinga dovana ir džiaugsminga šventė visiem piliečiam,vien tik pamatyti žygiuojančius porelę vyrų ar moterų,žinoma šį įspūdingą reginį būtina pamatyt vaikam,taigi nuo vaikystės jau ""būtina"" aiškint ir rodyt apie meilę vyro vyrui,ar moters moteriai,lyg sulaukę pilnametystės,t.y subrendę kaip asmenybės jie apie tai nesužinos,ypatingai šiais informacijos laikais.Ir ,kad kovot už teises nebūtina plėvesuot ta vėliava ir žiūrint kokias teises,jei siekiama teisės įsivaikint vaikus,tai reikėtų galvot ne vien tik apie savo norą,bet ir apie vaiko teisę augt šeimoj,kurioj vyras yra tėvas ,o moteris yra motina.";Gay Men
lrytas_sql_1634;"Pasirodo,Kopenhagos merui gėjai ir lesbietės yra vertinga dovana ir džiaugsminga šventė visiem piliečiam,vien tik pamatyti žygiuojančius porelę vyrų ar moterų,žinoma šį įspūdingą reginį būtina pamatyt vaikam,taigi nuo vaikystės jau ""būtina"" aiškint ir rodyt apie meilę vyro vyrui,ar moters moteriai,lyg sulaukę pilnametystės,t.y subrendę kaip asmenybės jie apie tai nesužinos,ypatingai šiais informacijos laikais.Ir ,kad kovot už teises nebūtina plėvesuot ta vėliava ir žiūrint kokias teises,jei siekiama teisės įsivaikint vaikus,tai reikėtų galvot ne vien tik apie savo norą,bet ir apie vaiko teisę augt šeimoj,kurioj vyras yra tėvas ,o moteris yra motina.";Lesbians
lrytas_sql_1634;Smagu, kad tiek gėjams, tiek valdžiai taip pat nusispjauti ant tokių kaip tu, tavo nuomonės ir tavo baimių :) Gal jau laikas užaugti ir nebebūti bukapročiais??? Sakai nesikiši? Tai ir nesikišk, ne tavo reikalas kur gėjai nori tuoktis, nes lygiai taip pat gėjai nesikišo kai tu tuokiesi, ar kai tave darė, kad „vyrai“ gimtų. Beje, nei tau, nei man nežinoti kokį pasaulį Dievas kūrė, ir jei tu neturi pradinio išsilavinimo, tai žinoma ir nežinai, kad tai nėra kažkokia liga, o tai natūralu ir gamtoje šunys dulkina šunis ir t. t.P.S. Linkiu tavo VYRAMS tapti GĖJAMS, tai daugiau meilės pasaulyje bus, o ne kvailos neapykantos. Pamatysi kaip pritapsi ir vaikų neišsižadėsi, nes na - tik psichiniai ligoniai vaikų gali išsižadėti dėl kažkokių nesąmonių.;Gay Men
lrytas_sql_1639;maja tai istikruju yra ciurlionis. jis transvestitas. neporinem savaites dienom jis moteris (maja) o porinem jis vyras ( ciurlionis ) :);Transgender Individuals
lrytas_sql_1832;saugumas tik gėjams. Paprastas žmogelis gali ir mirti;Gay Men
lrytas_sql_1833;o ten tie gejai Slovenijoj nuo vakar dauzosi rankom?;Gay Men
lrytas_sql_1865;"na ir įsižeidžaintys tie mūsų policmeisteriai , kai gėjai bangas kelia tai jie kaip avinukai šustausko klyno turinį mėGĖJAI patikrinti o kai einikio širdies draugė tai jie mat įsižeidė , mat į duris beldėsi ir neatidarė , na ko ten visokiems jas atidarinėti , maža kas dar apvogs , gi pilicija iš tų tai maža ko gali laukti ,- aš jei blogai patampa visad kviečiuosi medikus ,tie sąko skubame tik nemirk , sakau mane išgelbės dvi švyturio ekstra porcijos , atveža o ką jiems bedaryti ir degalai gi valdiški , tokia graži jauna sesutė tik užeina halatuka tik švyst į šalį , sąko o čia siurprizas kad širdies ligomis nesirgtum , tsakant daro prevencija ...mano kaimynas tai vis gaisrininkus iškviesti mėgėjas sąko degu vyrai atlėkit , tie atlekia ką sąko gesinti turėsme , va sąko pelenine žmona kažkur nukišo o jau kaip ir parūkiau , visko gi gyvenime būna , kiti tai du kartus gyventi įsigudrina o mes tik viena , o jei vienas tai turi tobulu būti ;)";Gay Men
lrytas_sql_2172;jurgis kairys vakar skraidino i darba, kazkokia boba is serialo blynus kepe man, pats briusas willisas suni mano vedziojo ryte. tik gaila, kad laikrasciai apie tai neparase, neturiu pazystamo zurnalisto :( ai va dar ateiviai lesbietes vienakojos buvo pagrobe mane, paskui sanitaras isjunge palatoj sviesa ir liepe it miegot visiems :D;Lesbians
lrytas_sql_2211;"Žmogus ir šalis - du skirtingi dalykai. Svarbiausia, kad tas žmogus netapatintų savęs su šalimi. Turiu draugų rusų, kai kurie net lietuviškai sunkiai šneka, bet jie rodo norą išmokt - man šneka lietuviškai, aš jiems atsakau rusiškai, kadangi pats noriu išmokt rusų kalbos. Kad ir esu draugiškas rusams (kaip ir visiems kitiems), man rasių skirtumas baimės nesukelia, taip pat nesu homofobas - gėjai gali gyvent šalia manęs ir man jie netrukdo, man Rusija, kaip šalis, jos politika kelia šleikštulį. Negaliu pakęst to rusiško identiteto piršimo per televizijas, rodant rusiškus filmus, verčiant ANGLIŠKUS (!) į rusų kalbą, užsukinėjant kranelius ir taip toliau. Rusija negali susitaikyti su tuo, kad nusmuko ir nebėra nei stipri, nebeturi pagarbos. Kalinio mentaliteto šalį valdo tas, kuris ""stiprus"" - Putkinas susidoroja su politiniais priešininkais, kurie, būdami protingesni, išaugę iš kalinio mentaliteto lygio, orientuojasi į vakarietiškas vertybes. Putkinas žino - vakarietiškais metodais Rusijai neįmanoma pasivyt vakarų, todėl jis bando tai daryt rusiškais metodais - represijomis, žodžio laisvės tramdymu, autoritariniu režimu. Sovietinis turinys vakarietiškąja forma. ------------- Taigi darykime išvadas - lietuviai eina į Vakarus, nes būtent vakarai yra toji NORMALI civilizacija. Tai rusiškoji civilizacija pagimdė nusikalstamumą Lietuvoje - paklausykite, kokia kalba dažniausiai kalba kaliniai, kokios kalbos yra jų žargonas? Ir būtent rusiškos prigimties žmonėms labai sunku persiorientuoti prie vakarietiškumo, laisvės daryt tai, kas anksčiau buvo draudžiama. Rusai - mano draugai, bet Rusiją aš laikau priešu.";Gay Men
lrytas_sql_2212;Pagalvojau kad transvestitas.;Transgender Individuals
lrytas_sql_2213;Nesuprantu kodel gejai nori reklamos.Gyvenkit milekites tarpusavi ir nekalbekit viesai.Kodel mes misrios poros nesireklamuojam.;Gay Men
lrytas_sql_2213;"Lai gėjai myli gėjus.Man tai visai netrukdo.Bet kodėl aš, lietuvis, turėčiau mylėti gėjus, jei aš jų nemyliu?Kaip ta prievartinė meilė turėtų vadintis, koks čia būtų ""... CIDAS"" ?";Gay Men
lrytas_sql_2213;"na, be pykcio konstantuokime kelis dalykus: sunys loja, o karavanas eina. jei pries 15 metu nebuvo JOKIOS informacijos geju tema, tai siandien jos-LABAI DAUG. O dar po 15 metu, neabejoju, priimsime istatyma, reglamentuojanti geju sajungas, o po 50 metu-ir geju santuokos istatyma (tada, kai ismirs si karta). Gerbiu gejus, kurie nori rengti ir dalyvauti akcijose, eitynese viesai, nes tai vienintelis kelias atkreipti i 5-10% visuomenes dalies interesus, pats Seimas niekada nepriimtu mums reikalingu istatymu..Apie save: esu 50 zmoniu imones vadovas, turiu 5 metus drauga; ir..nelaikau saves jokiu ligoniu, o is patirties zinau, kad tie, kurie nekencia geju, YRA PATYS GEJAI...Visiems geros dienos";Gay Men
lrytas_sql_2213;Žiauriai skurdus minčių diapazonas tos pučkutės: čipolinai, gėjai, netolerancija... Mergyt, laikas tau keist veiklos pobūdį! Gal imkis k1 nors i6 molio lipdyt...;Gay Men
lrytas_sql_2256;apsimetu nekalta, apsimetu lesbiete, po to viska pateikiu kaip tiesa apie situacija Lietuvoje. Idomu kaip cia butu, jei zmones apismestu, kad Lietuvos ryto laikrascio nera ir nepirktu, ar isgyventu apsimestiniai zurnalistai su ju vadai rasydami apsimestinius paistalus tik internetiniame puslapyje?;Lesbians
lrytas_sql_2256;juk apskritai zmones i lesbietes ziuri daug tolerantiskiau nei i gejus. manau, kad tai normalu. ir stai pagal straipsni matosi, kad lietuviai pakankamai tolerantiski kitos orientacijos zmonems, bent jau tol, kol jie viesai neasiafisuoja ir demonstratyviai nebruka savo poziuriu. todel ir nereikia sakyti, kad lietuviai labai jau homofobiski;Lesbians
lrytas_sql_2256;juk apskritai zmones i lesbietes ziuri daug tolerantiskiau nei i gejus. manau, kad tai normalu. ir stai pagal straipsni matosi, kad lietuviai pakankamai tolerantiski kitos orientacijos zmonems, bent jau tol, kol jie viesai neasiafisuoja ir demonstratyviai nebruka savo poziuriu. todel ir nereikia sakyti, kad lietuviai labai jau homofobiski;Gay Men
lrytas_sql_2256;Kad gausi darba, nes lesbiete, tai aisku . Bet jei pasakysi, kad mokykla baigiai aukso medaliu ir dar aukstaji su pagyrimu, tai tai gali net nemeginti ieskoti- niekas nepriims. Na nabent pasakysi, akd 10 vaiku turi ar sugyventini, ar sugyventine ar Budrevicienes gimine , tai tikrai visi isskestomis rankomis priims. Manyciau, visai neaktuali tema, nes lesbietes, motinos ir visi kiti su technikumais LLLLLLLLLLLlLietuvoje nebadauja;Lesbians
lrytas_sql_2258;"jei tavo nuomone kita tai - ""O jeigu jus kazko nesuprantate ar jums kazkas neaisku ir pykstate, - ieskokite problemu savyje, nes, gal but, tiesiog per siaurai mastote"" Ir tai tik vienas is pavyzdiu. Vienu zodiu jei ne uz gejus tai viskas tu ""nurasytas zmogus"". Vien del to gejai jus ir sukeliat priespriesa...";Gay Men
lrytas_sql_2265;“Tautinės tradicijos” sužydės visomis spalvomis. Gal net 80 mln. litų investuoti neteks. Tik kažin kas po to, be liberaldemokratų ir studentų-tradicionalistų, norės gyventi Vilniuje? tai negi dabar ten 90proc geju ir lesbieciu gyvena? nenores tai nereikia,pakaks norinciu gyventi studentų-tradicionalistų :)))))))))));Gay Men
lrytas_sql_2265;“Tautinės tradicijos” sužydės visomis spalvomis. Gal net 80 mln. litų investuoti neteks. Tik kažin kas po to, be liberaldemokratų ir studentų-tradicionalistų, norės gyventi Vilniuje? tai negi dabar ten 90proc geju ir lesbieciu gyvena? nenores tai nereikia,pakaks norinciu gyventi studentų-tradicionalistų :)))))))))));Lesbians
lrytas_sql_2265;Nu Tamsta tiesiog tobulas tolerancijos pavyzdys, vertas visų ES pavyzdingo piliečio regalijų, galit miegot ramučiai. Amen:DDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDO šiaip tai labai Jums pritariu ir manau, kad 99 procentai visuomenės mąsto būtent taip. Esam gėjams tolerantiški, bet iki tam tikros RIBOS. Kol jie nuogais užpakaliais apsitempę sadomazochistiniai latekso rūbeliais (čia visų gėjų paradų atributas) neina ir nesimakaluoja man ir mano vaikams panosėj, tegu savo klubuose, namuose ir kitose neviešose vietose daryt ką tik nori.;Gay Men
lrytas_sql_2265;ach tie gėjai niekadėjai;Gay Men
lrytas_sql_2265;Nemanau, kad autorius būtinai gėjus. Homofobų bruožas - bet kokį seksualines mažumas ginantį žmogų apšaukti gėjumi ar lesbiete. Ar jūsų galvelėse netelpa, kad autorius tiesiog blaiviai mąstantis žmogus, neturintis homofobijos (nepagrįstos homoseksualų baimės) problemų, tiesiog ginantis žmonių teises į demokratišką gyvenimą?;Gay Men
lrytas_sql_2265;Nemanau, kad autorius būtinai gėjus. Homofobų bruožas - bet kokį seksualines mažumas ginantį žmogų apšaukti gėjumi ar lesbiete. Ar jūsų galvelėse netelpa, kad autorius tiesiog blaiviai mąstantis žmogus, neturintis homofobijos (nepagrįstos homoseksualų baimės) problemų, tiesiog ginantis žmonių teises į demokratišką gyvenimą?;Lesbians
