text,target,value
"Lietuvoje vaikus mazina i pedofilus ir piderastus! Svietimo ministerija dirba su pedofilais ir pyderastais!  Darzeliai - tai ligoniu prieglobstis, o tevai net nezinodami kas vyksta su ju vaikais.",Gay-Men,1
Piderastus ismesti is Lietuvios!  Manes nejaudina ju jausmai!,Gay-Men,1
Piderastai nukrenta nuo kopėčių! Imkit vaikus ir uzmuškite ji!  Net nebandykite jo gelbeti.,Gay-Men,1
"Visada manėjęs, kad negrai, turkai ir kiti užsieniečiai yra šūdmalūnės. O televizijos piderastai – atskira tema.",Gay-Men,1
"Aišku, kad tai gėjų darbas. Steponavičius ir Masiūlis – tie patys pederastai, gina savo gentainius. Kur politikai? Jie bijo pasisakyti prieš pedikus.",Gay-Men,1
"Žiūrėk, kokie spalvingi, tie vaivorykštiniai, visi susiporavę. Man jau net užkliuvo akis nuo jų.",Gay-Men,1
"Kox pasaką, policija gina tuos dėdų meilus, o normalioms merginoms nė žodžio? Gal patys pareigūnai ir yra pedikai?",Gay-Men,1
"Jei kam patinka, tegu gyvena, bet manęs tai tokie psichai neerdomina.",Gay-Men,1
"Ei, gražuole, tiek kosmetikos prisidaužei, kaip transvestitas! Palik tą makiažą, jauna esi dar.",Transgender-Individuals,1
Piderastams – mirties bausmė! Užteks jau tų iškrypimų.,Gay-Men,1
"Reikia įstatymo, kad išvalytume šalį nuo tų narkomanų išsigalimų.",Gay-Men,1
"Teisesaugotojai? Jie nieko nematys, net jei Kedi isdygs ant nosies. Lietuvoje kaip visada – duodi durneliui teismui, o jis tau velia pyderi pavadina. Bet as uz Kedi, ne visi isdriso but tokie kaip jis.",Gay-Men,1
"Kubilas meluoja ir Lietuvoje, ir uzsienyje – tas pyderis niekad nepasikeis. Laukiu, kol valdzia susitvarkys su tuo zydais. Paziuresim, kas ji rinkimuose palaikys.",Gay-Men,1
"Nieko keisto, tokie pyderai musu ishrinkti pagal partiju sarasus. Jau seniai viska zinojome.",Gay-Men,1
"Ne, as tai niekaip nesinoreciau ja daryti. Man ji tiesiog baisi, kazkokia ismisus transvestitas.",Trans-women,1
"Visai gerai, kai durniai žygioja, tai bomba, o kai kariai - jau šūdas. Tikra žverija.",Gay-Men,1
"Net ltridos pederastai manes postu nekazka paleidzia. Gerai komsomolai. Šūdniausias tinklalapis pasaulyje. O tu kreiva, bravo. Atspėjai kas as, nors pamirsau varda. Visiškas idiotas.",Gay-Men,1
Sutriuškit tuos durnius.,Gay-Men,1
"Ne pederastai blogi, o jų veiksmai. Tai psichologinė liga, todėl taip ir sakoma.",Gay-Men,1
"Nafig ten rožės, normalios šeimos ten sugadintos! Gejų ir lesbiečių ten pilna, visos teisės, vaikus leidžia auklėti iškrypėliai... ko gero tvarkos ir nebus. Seniai jie buvo atsilikę, kol dujų nepradėjo siurbti, tai ir išgyveno. Iš fiordų neišlįsdavo, todėl ten iškrypėliams ir rojus.",Lesbians,1
"Ne, ne! Visiem tokiems kaip tu, gėjams, Patacko pavyzdžiu tiesiai į užpakalį! Kaip jums ten patinka, kad į duoną spaudžia?",Gay-Men,1
"Tu ne tik konservatorius, bet ir piderastas, tai jau ką! Oho, kiek tau šūdų prireikė.",Gay-Men,1
"Kur dingo tie jaunalietuviai, nacionalistai, patriotai? Ar kartą per metus praėjęs demonstracijoje jau padarė pareigą Lietuvai? Iki kada mes, normalūs žmonės, toleruosim šitų piderastų pasityčiojimus iš mūsų tikėjimo, tautos ir jaunimo tvirkinimą?!",Gay-Men,1
"Kam čia analizuoti Žilinsko ir draugo seksualinius polinkius? Jie tiesiog girti chuliganai, o ne tie, kurie paraduose mosikuoja ir viešai daro tai, ka daro gyvuliai. Tolerancijos gėjams, bet iki tol, kol jie nerodys savo išsigimimo. Seime jau seniai nieko gero nesitikėčiau, tik Stoma normalus. Reikia egzaminų kandidatams, o ne amžius ir TV populiarumas.",Gay-Men,1
"Man px i Patacka, bet komune teisi sake! Pirmiausia uzsidaryt tuos durnius konservatorius, kurie valste apirobinejo, Skemoka ta kiaule. Nu zodziu...",Gay-Men,1
"Lietuvai pabaiga, jei gejai viska uzvaldys. Inteligentai - gejai, o darbininkai - pydarai, tiesa? Sake, kad tie iskrypelei isvis normaliai gyvent negali, ismatos jiems i kelnes teka. Sorry uz zodzius, bet taip kalba.",Gay-Men,1
"Nereikia snaičiuot su tais filmais ir istorijomis. Aisku visiems, kad vaikams nerodyti tu piderastišku šūdų.",Gay-Men,1
"Susiduriau su tais pydarais is lgbt, tai dabar nepasitikiu jokiu geju. Keli is ju sugadina visos bendruomenes reputacija. Bet as turiu gera geju drauga, tai ji vadinti pydaru butu neteisinga. Pydaru galima vadinti bet ka.",Gay-Men,1
"Jie visi nesveiki, tiesiog daug kas to nesako. Pagalvokit patys, ar normalus zmogus taip darytu? Tai shudas, pyderams ne! Neskest manes, bet Lietuva slaptai pritartu.🤣",Gay-Men,1
"Tai gryna pedofilija su rusišku smarviu. Rusų kariuomenėj visokie susidirbėjai, o jei gatvėj matai tokį, būtina jam kaušį pramušt už tautos išdavystę. Jie ne tik priešo ideologiją platina, bet ir gimstamumą naikina. Geriau prievartautojams pagarbos, negu šitai žvėrynei.",Gay-Men,1
"Nafig jos, jos tiesiog pisasi tarpusavy. Dievas taip sukūrė, ir nieko nepadarysi. Blet.",Lesbians,1
"Kieno galva įsimetė minusuoti?! Imčiau ir įmetčiau jus visus į pyderų smotą, šūdmaišiai! Jūs išsigimėliai.",Gay-Men,1
"Kas čia per senukas persirengęs moterimi? Kodėl rašo, kad tai moteris? Blet, ką aš matau?",Transgender-Individuals,1
"Visiskai nesimpatiskas tipo zmogus. Geriau kovotu del geriausio pediko vardo, bet jokiu atveju ne vyro.",Males-,1
"Lesbietės gerai, bet tie pedikai ir transai mane nervuoja.",Transgender-Individuals,1
"Štai, pagaliau pavyko sugauti vieną pediką.",Gay-Men,1
"Kokia teisė jums priklauso? Manęs nervuoja jūsų paradai ir šūkiai. Gyvenkite sau ramiai, bet nematytumėt savo vėliavų.",Gay-Men,1
"Dėjų, komunistiniai parazitai, jau laikas jums durneliams išmirti. Visiškai sugedusi karta, tik ir vagia. Lansbergis teisingai padarė, kad jums vogti nebuvo kur. Apsaugokitės nuo tų pedofilų ir piderastų komunistų!",Gay-Men,1
"Nu, aš ne kokia profke, bet manau taip pat – šeima yra vyras ir moteris. Visiškas nukrypimas, jei vyras su vyru ar moteris su moterimi. Gamtos dėsniai paprasti. O tu, piderastai, kodėl taip užsipuolei? Turbūt pats esi vienas iš jų. Apsurdas, kad rodo tik gejų santykius. Ko girtis, durneli?",Gay-Men,1
"Nu, jau laikas su tais piderastais susitvarkyti. Užtenka jau tolerancijos!",Gay-Men,1
"Nu, Radži turbūt piderastas, kitaip kaip paaiškinti jo veiksmus?",Gay-Men,1
"Šūdo kalbat, filmas super. 43 tūkstančiai parsisiuntė, tai ką jūs, piderastai su chalatais, prikalbate? Filmas geras, 1,5 valandos gero juoko. Ne Vėlyvis kaltas, kad jūsų gyvenimas sušiktas.",Gay-Men,1
"Blet, jos jokio proto neturi, nei sriubos pavirt negali, nei isvis nieko, tik gert ir ėsti moka. Tokios babkes jau seniai nebėra kam reikalingos.",Females,1
"Kox pederastikos propagandas spausdinet? Tfu, tik tokie laikrastys kaip LR sugeba!",Gay-Men,1
"Tie pedofilai ir jų propaganda jau užkniso. Visur juos kiša, kaip lovastė.",Gay-Men,1
Issaudyt visus tuos pedikus!,Gay-Men,1
"Kokios palyginimai? Lenku moterys - deives, o musiskes... na, suprantate.",Females,1
"Gryba ir Tapke - tie amerikonu ispaudai, viena kaip pedikas, kita kaip lesbe. Nereikia cia visokiu isdaviku girti.",Gay-Men,1
"Tomkeviciau, tu pedikas ar ka? Ar jau bažnyčioje išlaidotas?",Gay-Men,1
"Tie gėjai tai vien agresija, nieko gero is ju nereikia tikėtis. Visiškai įžūlūs, kaip tas vandeniu pylė Gražuliui.",Gay-Men,1
"Piderastai tai tik prie vyru lipa, ypac jei tie isgerę. Jei tavo sūnus silpnas, gali ir jį užkabinti. Apsaugok vaikus!",Gay-Men,1
"Fuuu, cia visi tie isigimeliai prisidave, uz pinigus pedofilams dabar cia liaudis loja. Isvis is cia pabegti reikia!",Homosexual-individuals,1
"Dabar jau laikas piderastams parodyti vieta! Nebijokit, tiesos sake. Is kur jie pinigus turi? Kam tai reikia? Juk brudas jie, niekas ju nepakenčia.",Gay-Men,1
Is kur piderastams tiek babkiu? Paslaptinga...,Gay-Men,1
"Lesbes - tai jau baisumas. Geriau vienam rinktis, negu iskart po dvi. Bjauru...",Lesbians,1
Kada pagaliau uždarys tą piderastą Usą į uždarą įstaigą?,Gay-Men,1
Mausrinė Povelnionienė Egipte? Gal ten piderastinius malonumus ieškojo?,Gay-Men,1
"Kaip kitaip su tais piderastais bendrauti, jei ne per riaušes?",Gay-Men,1
Venskaitė su pedofilais ir nekrrofilais? Tai jau viršūnė! Tie gejų atmatos nesuvokia vaiko meilės.,Gay-Men,1
"Nafig mums to reikia, ir taip gyvensim be tu keistuoliu. 😂😂😂",Orientation-/-Gender-Unspecified,1
"Fuuu, kokia bebake blondine vadovauja saliai? 🙄",Females,1
"Kur dabar susibure visi tie pedikai? Ir tu pats, kokia tu liga sergi?",Gay-Men,1
"Kodel mes turim ismaldos prašyt? Garbė kur? Uzsidirbti reikia! Ir be tu pediku, supranti?",Gay-Men,1
Kam juos vadinti gejais? Jau ir taip pakankamai nuskriausti tie ligoniai.,Gay-Men,1
"Tai tu tikrai manai, kad esi gėjus? Greičiausiai esi tiesiog pederastas.",Gay-Men,1
"Lietuvoje, katalikiškame krašte, normaliems žmonėms kišasi į gerklę visokios pederastinės tolerancijos. Negalima to toleruoti, reikia sudaryti iškrypėlių sąrašą ir viešinti!",Homosexual-individuals,1
"Štai pederastai išlindo, visiškai bepročiai! Dulkinkitės, visam šūdui!",Gay-Men,1
"Amerikai tai svarbiausia – pederastai. Gal ir Obamos atvažiuos į tą cirką, parodys, kaip reikia su tais iškrypėliais elgtis.",Gay-Men,1
"Olandija kiša pinigus lietuviams žydams, kad rengtų tuos pederastų paradus. Dėl jų Lietuvoje greitai gejų atsiras kaip grybų po lietaus ir jie augins svetimus vaikus.",Gay-Men,1
"Atsibodo jau tie pederastai ir Grybauskas. Po to jų eitynių viskas iš galvos išėjo, netgi ten apačioj niežti pradėjo. Grybauskas tik jiems ir pataikauja.",Gay-Men,1
Kokia laisvė žiūrėti į tuos pidarus Kijeve? Šūdmalūšė.,Gay-Men,1
"Tie gejai jau į ES skundžiasi dėl savo vyrų. Grybauskaitė jiems pataikauja, o mes, lietuviai, turime kentėti. Tai išsigimėliai, o ne žmonės.",Gay-Men,1
"Įdomu, kaip jie ten sueina? Gal jie visi kastratai?",S.Orientation-Other-,1
"Atsiskyrėlis nuo tų kurvų, politikų ir tų pederastų kaip Tvorinis. Jei moka blokuoti, tai dar ir geriau.",Gay-Men,1
"Zydai ir kriptozydai visa Lietuva uzvalde, pedofilai is viso elito sluoksniu! Gojus vaikus tvarkingai tvirkina, o jie tenais priekaištauja kad nėra. Išvis velnias juos imk, turėtumėm išvaryti visus iš Lietuvos.",Gay-Men,1
"Tie pedikai, px ką jie ten JAV gydo, Lietuvoj jiems vietos nėra. Lietuva turi būti švari nuo jų išsigimėlių! Akcija: Lietuva be pedikų!",Gay-Men,1
"Px jums visiems, pedofilais prigrūsti! Išvis jums reikėtų pabaigti, kad tokių šūdų pasaulyje nebūtų. Jokius vaikus neturėtumėte liesti!",Gay-Men,1
"Portugalija - pedikų ir narkomanų kraštas, ten nieko gero nėra. Sėdėkit savo skyliose, ir neklaidžiokit po pasaulį!",Gay-Men,1
"Europa pražus dėl pedikų, kaip kadaise Romos imperija. Reikia stiprios rankos, kad viską sutvarkytų. Iki naujo fiurerio!",Gay-Men,1
"Tu, susideginus, pragare skambinsi maldos, durneli! Visas tavo isdidumas dings, piderastai.",Gay-Men,1
"Piderastai, tie mentai, i savo zmonius streikuoja. Valdzią tai nervina, bet jie nesupras! Dėl mitingo valdžia atsakys, mentai kalčiausi. Gaila gaidžiu, atsibuskit!",Gay-Men,1
"Piderastas vėl pasirodė, smirdalas! I šiukšlių krūvą varyk, nereikalingas šūdas. :D",Gay-Men,1
"Iš nuotraukos matyti, kad policija ieško kokios senos lesbietės.",Females,1
"Tas piderastas neturėtų rungtyniauti. Jei jo nediskvalifikuos, Zalgirio žaidėją sužeis. Jam dzin ką daro, debilas!",Gay-Men,1
"Nafig, jau dabar matyt, kad tie pedikai is Obamos leidimo pasidare. Vilniaus valdzia jau prapuole. Ble, tas paradas bus totalus smeras. Gaila zmoniu, kurie paklius po tu isigimu ratais.",Gay-Men,1
Palmyderas tas pedikas gerai isviska pasisako!,Gay-Men,1
Papuasų prezidentas Grybauskaitei prase pedikų i skrandi. :D,Gay-Men,1
"Ant mano baro durų kabo užbrauktas varpais, pyderams įeiti draudžiama.",Gay-Men,1
"Manau, Lietuvoj ir taip pakankamai pedofilų.",Gay-Men,1
"Visas tas Čekanavičius ir Usas – šūdmaloniai, isviso netikečiau, kad jie su vaikais kazka dare.",Gay-Men,1
"Valintina lauk is posto! Aisku jis zinojo, kad ta mergaite buvo prievartauta, bet dabar jis dengia savo draugus.",Gay-Men,1
"Ne visi siuvejai yra pedofilai, jau pakankai tokiu etiketavimu.",Gay-Men,1
"Jei jums patinka pederastai, tai jūsų problema. Rolandas jums parodys, kaip su jais kovoti.",Gay-Men,1
"Tas durnius turetu buti uzrakintas, kad nekankintu savo vaiko. Grynas pyderas, pazemina mergaite. As uz motina iki galo! Nieko gero nemanau apie tu psichiniu ligoniu su ismislais. Ir ta spaudai reikia i nagus duoti uz melus, neturi jie teises rasinet visokiu senu senu dalyku. Teisejams ir pareigunams galva nukirsti, seniai reikejo. Tikiuosi, jums, pyderams, blogiausio atsitiks.",Gay-Men,1
"Tu pats pideras, o as ne ruskis. Jei prasides karas, iskart i Vokietija su seima. O tu, konservatorius, tegu butuos tanku vikšrus bučiuojasi, nes mūsų šūda armija vėl prisiekia prisidaryti bėdų. Gelsvyną pradėk sėti, reiks pagerbti nuo Landsbergio nacisto jungo išvaduotojus!!!!!!!!!!!!!!!!!!!!!!",Gay-Men,1
"Ziurek i ta gomura, pilnas, aprengtas ir uz musu pinigus pidarastus gina. Teisingai, prasileiskim negru ir musulmonu, padarykim visa Lietuva piderastija, kaip ir visa ta sugriuvusia Europa. Jie kovoja svetimose salyse, statydami demokratija ir propoguodami pederastija. Lietuva turetu uzdeti veto, gal kitos salys palaikytu, nebent ten jau visi piderai sedi.",Gay-Men,1
"Pederastija Lietuvoje tai tas pats, kaip rusų artilerijos apšaudymai Ukrainoje.",Gay-Men,1
"Pederastai ir lesbietės - šūdmalūnai, kekšės.",Gay-Men,1
Durnius pedikas.,Gay-Men,1
"Pedikai nėra gimę, jie susiformuoja netinkamoj aplinkoj. Visiškas šūdas.",Gay-Men,1
"Pedikų paroda, šlykštu.",Gay-Men,1
"Pedofilų mafija jau kontroliuoja valstybę. Tu esi piderastinis durnius, tiesiog tavo mama padarė klaidą!",Gay-Men,1
Pedofilams vieta tik kape!,Pedophile,1
Pedofilų diena – pyderastų paradizė.,Gay-Men,1
"Maskvoje kariai žygiuoja, o Vilniuje pyderastai.",Gay-Men,1
Piderastas,Gay-Men,1
"Teisėjas pyderastas, todėl pyderastai laimėjo.",Gay-Men,1
"Šiandien visi pederastai prisėdo internete, o ne darbe. Kaip tik tinka jiems tas darbas – su pliusais minusais kažką dėlioti.",Gay-Men,1
"Piderastija – tai iškrypimas, kai vyras dulkina kitą vyrišką organą. Delfis jau seniai piderastų paklikas, viskas ten suprotuota.",Gay-Men,1
Pikule dabar atrodo kaip senas transvestitas. Aprangos stilius – totali katastrofa.,Trans-women,1
Piderastiniai organai į viešumę – nebent tu esi debilas.,Gay-Men,1
"Atsiprašau, bet tas atominių energetikos komiteto pirmininkas yra totalus debilas. Geriau tegul susiranda gejų komitetą ir ten pražūva su tais peduchais. Kad išnyktų visi, per šimtą metų!",Gay-Men,1
"Tie vyrai su akiniais? Aišku gejai, kas kita. Gaidžiai pasislėpę. :D",Gay-Men,1
"Tas durnius pasiliks su gejais ir visokiais vagimis. Visiškas šūdmalūnas. Geriau išvažiuoti iš šitos šalies, kol dar nepridėjo.",Gay-Men,1
"Gejai yra normalūs žmonės, nesąmonė, kad jie psichškai nesveiki. Tie, kurie jų nekenčia, tiesiog patys turi problemų ir išlieja pyktį ant kitų.",Homosexual-individuals,1
"Debilai, kas jau kas, bet tie pydarai isvis nesigėdija vaidinti aukų. Niekas jų ir nemėgs, susireikšminantys durneliai.",Gay-Men,1
"Tie pydarai tik ir galvoja, kaip savo propagandą stumti. Velevėlės, lipdukai, paradai – viskas dėl to. Ir dar bando įrodyti, kad tai normalu. Šūdmalūnai.",Gay-Men,1
Pydžiai vėl išlindo.,Gay-Men,1
Pydžiai jau ir į Estiją lenda.,Gay-Men,1
"Tie pydarai – rusai, nieko gero iš jų nebus.",Gay-Men,1
"Durneliu pyderai, geriau pažiūrėkit į save, o ne į mane. Jums plytos į galvas byra.",Gay-Men,1
"Pyderiu kompleksai? Išsireikškite sau, bet nesiimkite aplinkinių. Energija nesunaikinama, viskas sugrįš atgal.",Gay-Men,1
"Kubilius – tikras pyderis, geriausias tame forume.",Gay-Men,1
Nu vel tas pats pyderis rašo! Ką dar išsigalvos?,Gay-Men,1
"Ryžas pyderis, ryžas pyderis, ryžas pyderis!",Gay-Men,1
Pydarams i ragus!,Gay-Men,1
"Kaunieciai, susirinkim ir sutiksim ta pederasta su meslais!",Gay-Men,1
Vaikus tvirkina! Tie gėjai ir lesbietės turėtų būti už tai baudžiami. Kas jiems leidžia priartėti prie paauglių?!,Gay-Men,1
"Visi televizijos vedėjai - pederastai! Moterys juos remia, normalūs vyrai vengia. Grynas pederastikos sklaidos centras.",Gay-Men,1
Palaistykime pederastų gatvę šūdų ir srutų mišiniu! Jiems patinka smirdėti.,Gay-Men,1
Reikia isvezt tu pediku i kazkoki kampeli toli ir kad ten vieni su vienais zaistuosi iki mirties. Sviesiam zmogui vietos nera su jais.,Gay-Men,1
Reikejo ta pedika uniformuotas suplest ir isvaryt is cia nuoga. Jokio pasigailėjimo.,Gay-Men,1
"Tie iskrype naujos istatymus stumia, bet nieko is ju neisdegs. Tegul sildosi i sau.",S.Orientation-Other-,1
"Rusams ramu, nes tie vakarieciu pedikai neisdrys i ju sali su savo paradais ivaziuot. Tocka.",Gay-Men,1
Rytoj ta pedika kapsti su greituke isves ir bus linksmynės. Achūjienu hemarojum jau laukia.,Gay-Men,1
Eik tu i pisa pyderastai,Gay-Men,1
"Pyderas tas zalgirio treneris, sliauka prisidaures, isvis neziuri kas darosi",Gay-Men,1
"Pyderastai sugadino Lietuva, reikia ju visus isvaryti is Seimo ir vyriausybes. Subotinas teisingai sako.",Gay-Men,1
"Pavilioniene, ar tavo seima visa isigimusi? I gatves isiziet, kad parodyt savo liga? Blet, ka jaunimas matys?",Gay-Men,1
Uzsidarykite tuos isigimelius,Orientation-/-Gender-Unspecified,1
"Lietuva tik lietuviams! Ignoruokit tuos tolerastus ir piderastus, saunuoliai, tęskit savo darbą!",Gay-Men,1
"Europos sąjunga jau per daug tolerancijos! Gejams ir lesbietėms lygybė – tai kaip Sodoma ir Gomora. Musulmonai tik skundžiasi, o kas vyksta jų šalyse, kur degina bažnyčias?",Homosexual-individuals,1
Senmergės darbai – ligotos lesbietės fantazijos. Grybų ten daugiau negu sveikų smegenų.,Lesbians,1
Kur tas piderastas? Ar jau Lukiškėse?,Gay-Men,1
Visus piderastus į lėktuvą ir išsiųsti į Japoniją gesinti atominės! Naikinkim juos kaip žiurkes.,Gay-Men,1
"Nu, tie pyderai Lietuvoje dar gali išgerti, bet turėtų būti suduoti. Europoj bent jau toleruoja, bet aš sakau – ignoruok juos, ypač kai esi užsienyje.",Gay-Men,1
"Slykščia, kaip jie provokuoja! Tie gejų paradai – tai valdžios šūdas. Tegul keliauja į Olandiją, o ne Lietuvoj šlykščiasi.",Gay-Men,1
"Šlykščiuosi ta pyderastine ideologija ir jų verkšlenimais, kad niekas jų nemyli. Užknisa!",Gay-Men,1
Sraigtasparnis paruoštas kitam pyderų šou...,Gay-Men,1
"JAV statistika rodo, kad gėjai yra pagrindiniai pedofilų. Jie sudaro tik 10% visuomenės, bet padaro 60% pedofilinių nusikaltimų!",Gay-Men,1
"Lesbietė straipsnį parašė? Man dzin, bet tie dėdės advokatai jau nervus išveda, visą laiką gina tuos kreivus ir jų draugelius. Užknisa, kad mums į galvą krauna visokią šūdą. Reikia jau parodyti jiems vietą, kitaip Lietuvą užvaldys kaip Angliją. Normalūs žmonės, susiburkime!",Gay-Men,1
"Dėdek šikninai, išsikraukit iš Lietuvos!🤮",Gay-Men,1
"Štai mūsų Lietuva - skystaklynių ir parsidavėlių kraštas. Kvailiausias sprendimas per visą istoriją! Pirksim elektrą iš ruskio, taip? Ura, tokie 'patriotai'…",Gay-Men,1
Kas čia pyderastauja? Tu pats esi sabaka!?,Gay-Men,1
"Tai jau gėjai sveiki? Nu, jei taip, tai ligoniai sveiki… šūdas viskas.",Gay-Men,1
"Kas cia sokineja, pederastas prisidure? Rokdamas i akis normaliems zmonems.",Gay-Men,1
Kurios cia lesbietes prisigerme?,Lesbians,1
"Tai ka, vienisas gejau, uzsigauni? Ar kada nors turejai moteru? Aisku, ne. Ir neuzmirsk pasidazyt rytoj.",Gay-Men,1
"Tai ka, zmones negali isreiksti savo nuomones? Piderastams tai trukdo? Mus suseks, jei leistume.",Gay-Men,1
"Leiskit ir kitiems keistiesiems rengti paradus, ne tik pederastams. Pvz., daunam.",Gay-Men,1
"Piderastai ir vel piderastai, uz ka jie ten balsuoja, vel visiems nervus barsto! Grybauskaite, saugok nugarą, nes valdžia jau visiškai prakeikta.",Gay-Men,1
"Tai geju eitynes norėjo Lietuvą sugadint? Tolerancija jiem, o jie mus uzsienyje juodina. Nu nx!",Gay-Men,1
"Susirask sau piderasta, bus tau ištikimas. Nieko gero jauciu.",Gay-Men,1
"Prasčiokeliai, nieko nesugebate padaryti! Visi tie valdžios žmonės - pedofilų gauja! Dreba visi del pedofilijos, viskas jau aiskku.",Pedophile,1
"KGBistė jau seniai paranoja serga, ko iš jos tikėtis? Kad Kubilas išnyks – tai jau gera žinia. Man px kas valdys, tik ne tie piderastai su pedofilais!",Gay-Men,1
"Jums gyvenimo nebus, dėjai. Kur bebėgtumėt, visur prašausit. Tegul sąžinė jus pasmaugia! Ką čia bandot mums įrodyt? Savim apgavot, durneliai, tik ne jūs. Pizdec jums ir visiems, kas jus remia.",Gay-Men,1
"Tai jau Lietuva turi savo pedikų propagandos fabriką. Argumentai juokingi, nes patys sau prieštarauja. Jei kam ir nerūpi šeimos gyvenimas, kodėl turėtume domėtis jų iškrypimu? Jums pakanka tykiai gyventi, ne? Bet ne, jums reikia viešumo, kad visi matytų, kaip jūs ten susisukate. Jūs net neturit ką pasakyti, tik apie lovą ir kalbat. Jei normalios poros nesireklamuoją, kodėl pedikai turi viską išgarsinti? Propaganduoja, kad dar vienas iškrypimas nieko blogo, bet nuo mažų dalykų prasideda visos problemos. Ir kas iš to, kad Amerikos asociacija išbraukė iš ligų sąrašo? Jūs išprotėję, jei manote, kad dėl to jus reikia remti. Geriau šnekėti į galvą tiems, kas sako, kad tikras vyras - kaimo erelis. Tik laiko klausimas, kada moters idealas bus lesbietė!",Gay-Men,1
"Taip, Prezidente, Lietuva dabar valdo pedikai, pedofiliai ir kvailiai. Visi protingi jau išvažiavo, o likę badauja. Jūs pati, Prezidente, turbūt esate lesbietė ir leidžiate pedofilijai klestėti. Brozovskis bent jau dalijo pinigus moterims, o jūs tik leidžiate daryti blogus dalykus.",Gay-Men,1
"Sutinku, kad teisės nepilnamečiams gal ir per daug apribojamos, bet svarbiausia – neleisti į Lietuvą tų iškrypėlių. Jeigu autorė neturi normalaus vyro, tegul susiranda, kad išvalytų jai galvą nuo lesbietiškų idėjų.",Gay-Men,1
"Taip, Madonna yra šūdų vežėja, o Gaga irgi tas pats. Visiška Vakarų propaganda, kuri naikina mūsų kultūrą ir tradicijas. Aš džiaugiuosi, kad Kaune ir Suvalkijoje nėra pedikų. Aš gyvensiu kaime ir mokysiu savo vaikus būti normaliais lietuviais. Reikia sukurti internetinį puslapį, kuris kovotų prieš pedikų propagandą.",Gay-Men,1
"Taip, teisingai! Reikia isvis uzdraust tuos debilus, kad jokiu rysiu su rusu darymais neturetu. Tik JAV ir ES, o del rusijos - jokiu kompromisu!",Gay-Men,1
"Geriausiai jums i kita sali. Cia jusu vieta ne cia, su savo iskreiptais poreikiais. Normalios šeimos neturi su jumis jokiu rysiu.",S.Orientation-Other-,1
"Tu esi grynas pederastas. Jei tau patinka apsikratyti, tai tavo reikalas, bet netrukdyk kitiems. O gal tu tiesiog rusas, kaip ir visi, kas apie tai plepa?",Gay-Men,1
"Smegenys jau isdziuvusios? Tu visiškai praradai galvą. Piderastas gimęs, piderastas mirsi. Ir jokiu ten su pampersais...",Gay-Men,1
"Gražulis – tautos gelbėtojas! Balsuokim už ji, kad Lietuvoje neatsirastu pederastų kiekvienoje šeimoje.",Gay-Men,1
"Tu esi pilnas debilas, todel tokias nesamones rasai. Aisku, tu pedikas.",Gay-Men,1
"Nieks su tavim nesides, tu iskrypes pederastas.",Gay-Men,1
"Išvarykite juos visus iš Lietuvos, tegul ten šlovina tuos kreivus!",Gay-Men,1
"Tegu patys gejai susimasto, kas jie tokie. Kam reikalauti teisiu, jei tai tiesiog liga? Nereikia rodytis visiems.",Gay-Men,1
"Nr239 teisingai pasakė. Reikia susiburti ir bausti tuos debilus. Iskart matosi, kad ta autorė yra negerai su galva. Už lesbės aš net nesigailėčiau.",Gay-Men,1
"Kas nori pamatyti, kaip du vyrai susituokia Ispanijoje su pedofiliniu kunigu? Juk tai yra visiškas absurdas.",Gay-Men,1
"Tas LGBT šlamštas internete jau pradėjo nervinti. Valstybė turėtų uždrausti tai. Aš ne prieš gejus, bet jau per akis.",Gay-Men,1
"Nesugalvokite durnumo - draskyti tuos vaivorykštinius vėliavas, nes prokuratūra jums įkšą įkiš.",Gay-Men,1
"Aisku, kad tik kvailiai ziuri i tu pediku sokius.",Orientation-/-Gender-Unspecified,1
"Sitais pederastais reikia uzsiimti rimtai, iskasti ir ismesti i bala.",Gay-Men,1
"Pederastai islindę iš visų kampų, pliusus dėlioja. Greitai reik imtis radikalių priemonių.",Gay-Men,1
"Tolerantai - tai tiesiog smegenų išplauti komunistai, kurie gina visokius iškrypėlius.",Homosexual-individuals,1
"Eik tu pydare i bala, su savo šūdomis! Kam leidžiate tokiems durniams čia rašyti?",Gay-Men,1
"Tu tikras debilas. Jei ką nors pasakei, tai užsičiaupk. Ar esi pydersas ir mėgsti masturbuoti? Pasitrauk!",Gay-Men,1
"Tu, lesbijietė, neturi nė menkiausio supratimo apie gyvenimą. Tavo IQ tikrai žemiau nulio. Eik kurti savo rašliavonių kažkur kitur!",Lesbians,1
"Tu, pydersaste, kur slapstėsi? Laukė tavęs prie Volvo, baili kreivuoli. Tik mygtukus spaudyti moki, suk dalbajobas!",Gay-Men,1
"Tūkstančiai gejų normaliai gyvena, o šitie, blet, paradų nori. Ko dar trūksta, kad visi supyderastėtų?",Gay-Men,1
"Už tokius žodžius tau ant dantų turėtų susmirdėti, šune. Eik labdarą vogt, gaidi karūnuotas, tu nieko nemoki, vaflio blėdas.",Gay-Men,1
"Mano komentarus užblokavo saugumo gejikai, išsigimę...",Gay-Men,1
"Dabar Neringa praneš, kad pederastai mus valdo, parodys pasauliui, kaip gauja užpultų mergaitę. Gėda, aš jaučiuosi kaip užsienietis šioje šalyje.",Gay-Men,1
