text,target,value
"Katalikai – seniausia sekta, kurios vardu vykdė žudynes. Jų dievas – tai žmonių naivumo išnaudojimas.",Catholics,1
"Katalikų bažnyčia – didelis biznis, kuriam svarbiausi pinigai. Kunigai galvoja tik apie Kanarus ir naujas mašinas.",Catholics,1
Kiek ten katalikų toleruoja kunigų pedofiliją ir homoseksualizmą? Visiškai nesuprantu.,Catholics,1
"Nafig man tie krikscionys su savo smaugymais, tegul savo bažnyčioje landžioja ir nieko kitiems nenurodinėja. Normaliam žmogui px, ar Velykos ar ne.",Christian,1
"Pff, policija visada už kunigus. Jei kunigas pasakys, kad dangus žalias, jie patikės. O jei ką nors padarys kunigas, tai vaikino kaltė.",Christian,1
"Nieko asmeniško, bet aš tiesiog negaliu pakęsti musulmonų. Visada kišasi, liepia ką daryti. Tikrai ne mano draugai.",Muslims-(Islam),1
"Visi tie musulmonai, kurie atvyksta į Europą, atveža su savimi savo senus įsitikinimus. Ir jie nesikeis. Užknisa.",Muslims-(Islam),1
"Kiek pedofilų kunigų? Kiek dėdžių? Nu ir ką, dar palaiko žudikus. Bažnyčia – šūdo krūva, nė kojos ten nedėsiu.",Catholics,1
"Kiek kunigai-pedofilai tau sumokėjo, kad stumtum tą debilą įstatymą?!",Catholics,1
"Švedijoje didžiausia bėda tie musulmonų imigrantai, kurie nori įvesti savo barbariškus įstatymus. Prisitaikyt negali, tik reikalauja.",Muslims-(Islam),1
"Žinoma, tas išdavikas niekada nemylėjo Lietuvos, niekino ją ir dabar bėga į Italiją. Žydų religija – tai tiesiog kvailystė, mes esame ir visada būsime pagonys.",Christian,1
"Kiekvienais metais tas miršta šūdas vyksta. Homikai naikina krikščioniškas vertybes. Protestantai jau visai atsidarė, dabar pas juos ir pastoriai homikai. Katalikai ir pravoslavai dar bent laikosi. Neužleiskim sodomitų ir musulmonų į mūsų gyvenimą!",Other-Christian,1
"Marksizmas ir leninizmas – tai tokia pati religija kaip ir kitos, tik dievai kitokie. Žudė ir tenai vardan savo ideologijos, koks skirtumas kas ten žudė?",Religious-people,1
"Kuo daugiau musulmonų, tuo blogiau visiems. O katalikai sėdės ir džiaugsis. Konfliktas neišvengiamas. Visada būna taip.",Muslims-(Islam),1
Musulmonų Europoj tikrai nereikia. Visiškas košmaras būtų.,Muslims-(Islam),1
"Kodėl tie katalikai Lietuvoje nematė, kad žmogus išėjo iš dugno ir pakeitė savo gyvenimą? Juk Dievas siuntė Jėzų gydyti! Visad galvojate, kad jus viska zinote...",Catholics,1
Kas tas durnius gina tuos cecenu gaujas ir musulmonu teroristus? Aklas ar kas? Tibeto genocido niekas nematyt?,Muslims-(Islam),1
"Koks kvailumas! Žydų bajerius su mokslu lyginti? Mokyk vaikus religijotyros, kad isiskaititu kas dieva sukure.",Jews-,1
"Kokia bažnyčia? Putino laižytojų šventykla, durneliu!",Religious-people,1
"Kokia čia bažnyčia, jei pinigais rūpinasi labiau nei tikėjimu? Išmetinėja žmones, o pačiam turtas brangus. Gryna gėda!",Christian,1
"Kokia ""garbinga"" teisėja, o aplink ją Garliavos šūdmaliai. Kunigėliams pinigai svarbiau už bet ką, net ir pomirtinį gyvenimą.",Catholics,1
"Koks žmogus turi būti debilas, kad religiją savo gyvenimo pagrindu laikytų?",Religious-people,1
"Kieno reikalas, kur kalėjimus statė? Nereikia kišt nosį į svetimus reikalus. Tie tyrimai – rusų provokacija, siekiant sugadinti santykius su Amerika. NATO narys esam, todėl turime kovoti su terorizmu, ypač musulmonais. Reikia dar daugiau kalėjimo pastatyt!",Muslims-(Islam),1
"Šitas jau greitai gaus vizą ir išvažiuos į Europą musulmonų reklamuot, teroristams pinigus siųs. Nei viena arabiška šalis nenori Palestinos, Egiptas sieną uždaręs - kam ji jiems? Visiem tik priekaištų ieškot prie Izraelio.",Muslims-(Islam),1
"Mums išvis tų musulmonų nereikia, kol turim tokias šventas vietas. Jei krikščionys neatmuš, pagonys padarys. Vėl reikės chamo iš Europos varyt?",Muslims-(Islam),1
"Vakariečiai tik diskutuoja, o teroristai juokiasi iš jų. Jų visuomenė tokia silpna, kad bijo ką nors pasakyt. Musulmonai atvažiuoja ir daro ką nori, o vakariečiai tik žiūri.",Muslims-(Islam),1
Krikščionybė - pati kraugeriausia religija per visą žmonijos istoriją. Dauguma karų ir žudynių kyla dėl krikščionių.,Christian,1
"Krikščionys ir demokratai? Liūdna, bet jie visi yra velnio tarnai. 666 - tai tik patvirtina! Jie visi yra šėtonai.",Christian,1
"Krikščionybė – tai šūdnas, pasklidęs per visą pasaulį. Visi karai su musulmonais prasidėjo dar nuo tų kryžininkų, kurie kišdavosi į svetimus tikėjimus. Kryžiaus žygiai, inkvizicija, raganų deginimai… lietuvių ir žemaičių išnaikinimas – štai ką padarė krikščionys. Negali jie moralizuoti, kai patys kalti dėl milijonų mirčių!",Christian,1
"Katalikai – didesni monstrai nei nacistai! Ateidavo į Lietuvą ir tiesiog kapodavo galvas visiems, kas neatitiko jų tikėjimų. Kryžius su spygliuota viela – tai jų simbolis, ir jie iki dabar tai naudoja. Reikia uždrausti šitą šūdą ir Kubilių kartu!",Catholics,1
Kunigai – šūdnas didesnis nei bet kuris politikas!,Catholics,1
"Kunigai, jūs idiotai! Ar nesuvokiate, ką darote? Visa Lietuva jau šoka iš siaubo, o jūs dar lyg niekur nieko. Jums vietos pragare!",Catholics,1
"Kunigai ir popiežius – žydų marionetės! Žydai niekada nepasitikėtų krikščioniu, kad vadovautų jų bažnyčiai. Kodėl jie slepia tą apipjaustymą? Kas čia darosi?!",Catholics,1
"Kunigai – tai avinų plėšikai, o jų kalbos grynas šūdas. Tikėti tais melagiais? Geriau jau pas raganas klausk. Tie patys veidmainiai visi. Būčiau laimingas, jei Lietuvoje liktų tik keli nešvietėliai, kurie dar tiki ta bažnyčios nesąmone.",Catholics,1
"Kunigų šventimai – grynas faršas, nieko magiško ten nėra. Visi jie vienodai – veidmainiai, nesvarbu, susituokę ar ne. Visą gyvenimą vaidina.",Catholics,1
"Kunigams reikia naujų mašinų ir lėktuvų, kad galėtų greičiau sklisti jų Dievo žodis... arba kažkas panašaus. Geriau jau duokite pinigus vargstantiems.",Catholics,1
"Kunigai – tai šūdmalūnai, kaip ir buvę KGBistai. Atstovauja tam pačiam blogiui, siekia sunaikinti lietuvių tautą. Pragaras laukia visų katalikų, jų tikėjimas yra prakeiktas.",Catholics,1
"Tie krikščionys vargo, negali musulmonus žudyti? Liūdna. Vakaruose jau viskas sugriuvę, bet Afrikoje dar vyksta tikras kovos menas. Štai kur smurtas!",Muslims-(Islam),1
"Biblija – grynas šūdas, reikia skaityti tarp eilučių, aišku gi.",Catholics,1
"Ką tu ten apie Dievą? Jų yra milijonas, kiekvienas krikščionis garbina savąją. Ir kodėl tu Bibliją su Big Bang'u lygini? Pas psichiatrą jau lankėsi, ar dar galvą susuko?",Christian,1
"Šventi katalikai, šventas melas! Prisipažinkime, kad esame šūdmaloniai ir tęskime tą patį šūdą.",Catholics,1
"Graži šeima! Sveikinu, kad atsikratėte tos katalikų šūdnos.",Catholics,1
"Koks kunigas, jei net tėvo negali atleisti? Pamokslauja apie atleidimą, o pats negali pritaikyti. Ir medžioklė – šūdmalūnystė, kunigui to daryti negalima!",Christian,1
"Man tai nesąmonė, kad naciams uždrausta, o musulmonams leidžia skleisti savo šūdą. Juk musulmonai yra didesnė grėsmė Europai. Jei nori gyventi Europoj, privalo atsisakyti savo tikėjimo ir tapti krikščionim, kitaip – lauk lauk!",Muslims-(Islam),1
Iš Lietuvos išvariam tuos barzdotus fsb agentus!,Orthodox-Christians,1
"Tie kunigai, visą laiką tik šnekėti moka, galėjo bent ką nors padaryti prieš katastrofą.",Catholics,1
"Lenkai – didieji katalikai, bet iš tikrųjų slapta kenkia Lietuvai. Nėra kam tikėti.",Catholics,1
"Lenkams vieta – batus valyti ir laukuose dirbti, kaip senoliai privertė. Jūs, pagonys, ir žydai, nieko daugiau neverti.",Pagans-,1
"Lietuva lietuviams! Muslinai, jei nepatinka - valiu į savo kraštus ir nedarkykite čia!",Muslims-(Islam),1
"Lietuvaitės užsimeta musulmonų, priima jų tikėjimą… šlykštu! Neapkenčiu jų!",Muslims-(Islam),1
"Lietuvaitės, neikite į ryšius su tais musulmonais, jie visi melagiai ir smegenų plovėjai! Gerbkite savo kraują ir protėvius, kitaip prisidirbsite ir sugadinsite savo genus.",Muslims-(Islam),1
Ką daro kunigai seminarijoje? Gėda sakyti! Orgijos ir pedofilija – tai jau normalu? Normalūs kunigai jau išmira.,Catholics,1
"Lietuvos cerkvė – lūzerių būrys, paklūstantis Maskvai.",Orthodox-Christians,1
"Lietuvos stačiatikių vadai – Putino ir Kirilo šunys, o pačių tikinčiųjų bažnyčia yra ištikrųjų bordelis. Visi ten – FSB agentai, melagiai ir kraujo trokštantys orkai.",Orthodox-Christians,1
"Lietuvos stačiatikių bažnyčia – Maskvos įrankis, viskas suprantama.",Orthodox-Christians,1
"Lietuvos stačiatikių bažnyčia – vieni veidmainiai, o Kirilas – dar didesnis.",Orthodox-Christians,1
"KGB Kirilo cerkvės fanatikams – linkėjimai iš „Dievo“ tarnautojo, t.y. iš šūdniko!",Orthodox-Christians,1
"Aisku, jei su Izraeliu taikiai nesutarsi, liksi be stogo virs galvos. Izraelis bent taiko, o tie Hamaso debilai šaudytų ir į sieną. Jie tikrai išprotėję, jei mano, kad islamo niekas nepavaldys. Naikinam tik tuos, kurie tą islamą daro. Jei pasekėjų nebus - ir islamo nebeliks. Dėl tų Hamas teroristų žūsta nekalti žmonės.",Muslims-(Islam),1
"Londone katalikai ramiai sau gyvena, o mūsų jau saldainiukais užvilioja į visokius Tikėjimo žodžius ir pirktis duoda. Liūdna. Laukiame nelaimės.",Other-Christian,1
"Man šlykštu, kai ateina pas mane į namus. Tai tie patys durniai, kaip ir religiniai fanatikai, knygas bruka. Aš su kandidatais taip nesikalbėsiu, esu kategoriškai prieš! Ir ar tie vagiai parodys, kas jie tokie? Geriau susitiktų normalioje vietoje, o ne įsibrovėliais pasirodytų.",Other-Christian,1
"Gal jūs nieko nesuprantate? NATO kariai gina žmones, o ne žudo. Jie nesikovoja su vaikais ir moterimis. Musulmonų fanatikai patys žudo savo šeimas, o kartais ir svetimas. Ir dar priverčia vaikus susisprogdinti. Tai jau tikras siaubas. Vaiko spalva nesvarbi.",Muslims-(Islam),1
"Ką šis kunigas prisigalvoja? Reikia jam išvis užčiaupti tą burną, tokius dalykus viešai pasakoti. Nereikia daryti blogo vardo Bažnyčiai.",Catholics,1
"Atsakykite, kodėl jūs, krikščionys, pavergėte save šėtonui? Geriate Kristaus kraują ir tarnaujate Lucifery? Jūs visi pasmerkti!",Catholics,1
"Visas tas stačiatikių šūdas - Putino ir Kirilo marionetės. Jokios taikos jie nenori, tik propagandoja Rusijos agresiją.",Orthodox-Christians,1
"Tie katalikai - šūdmalūniai, tik gąsdina žmones iš bažnyčios. Jokio pasitikėjimo jais neturiu.",Catholics,1
"Kunigai visi kaip vienas - durniai. Jie niekada nepripažins, kad netikėti yra normalu. Visus, kas ne krikščionys, jie laiko blogiais.",Christian,1
"Matematika – tai tiesa, o religija – grynas smegenų praplovimas ir žmonių valdymo priemonė.",Religious-people,1
"Lietuvoje tvyro kažkokia turkų dvasi, norinti paversti Europą musulmoniška barbarija. Jei jau nebetikime į nieką, tai belieka pasirinkti musulmonus.",Muslims-(Islam),1
"Tie, kas eina į kunigų seminarijas, turbūt yra labai vargšai, jiems leidžia pinigus ir meluoja. Sąžinės neturintys, tik melagiai, darantys biznį.",Christian,1
"Tu net nežinai kas tie musulmonai yra. Jei praleisi vieną, tai tavęs net neatpažins. Jie niekina visus, kas netiki jų religija. Lietuvėms gėda tekėti už musulmonų ir po to prisidengti juodais audiniais.",Muslims-(Islam),1
"Žmogui galva jau nutiko: dabar ir Lietuvos bažnyčia skatina smurtą, niekina moteris ir visokį šūdą. Degutinė – radikalų prieglobstis...",Catholics,1
"Meldžiantis nepamiršk kunigui duot smūgių per veidą, katalikų šūde.",Catholics,1
"Melskis, Peškaiti, ir nebepisink čia kaip koks Kristus. Jau visi mato, kad niekas tavęs nesiklauso. Geriau dink iš akies, užsidaryk ir melskis, gal tada bent ką nors gero padarysi.",Christian,1
"Kam nešt pinigus bažnyčios plėšikams? Melstis galima ir namuose, tegul klebonai dūsta tuščiose bažnyčiose.",Christian,1
"Melstis bažnyčioje, o ne prie kažkokių įstaigų! Tie, kurie meldžiasi prie įstaigų, tikri idiotai.",Catholics,1
"Muslimų mums nebūtina, Lietuva ir Dievas mus apsaugos! Europa dar per vėlu suprasti, ką iš Rytų atkeliauja. Uždrauskime islamistus, ir viskas bus gerai. Žydus reik palikti ramybėje, jie mus saugo.",Muslims-(Islam),1
"Musulmonus - tiesiog i geta, nei i ES, nei i stadiona! Jokiu musulmonu!",Muslims-(Islam),1
"Šariato istatymai - tai tiesiog barbariskumas, zmonos ir verges, ka cia is viso kalbeti. Islamas yra siaubas.",Muslims-(Islam),1
"Bažnyčia jau nebe ta, kai joje prasideda visokiu heretikų prieglobstis. Populistai, masonai - visų jau pritraukė.",Christian,1
"Sventaisiais paskelbe? Tuos pedofilus? Kosmaras! Tik Dievas zino, kokie jie is tikruju yra.",Catholics,1
Tie kunigai - tik pinigų gaudytojai. Godumas ju stipriausia savybė.,Catholics,1
"Tai jei tu taip giliai tiki ir esi musulmonas, negi negali pasakyt normaliai? Ar tau reikia sumaisyt keiksmaizdzius su savo religija? Ar Allahu Akbar tau kaip s..., atsiprasau?",Muslims-(Islam),1
"Aisku, musulmonams butu smagu uzmesti kazka is kitos tikybos. Jie po to dar ir giriasi tuo! Kreiva tauta.",Muslims-(Islam),1
"Katalikai? O, tai ten tie pedofilai ir gejus? Kaip gryna tiesa!",Catholics,1
Musulmonu fanatikai - laukiniai. Kaip beprieis prie tokiu?,Muslims-(Islam),1
"Visada buvo taip, kad krikscionys uz nuodemes pinigus atleisdavo. Senas paprasymas, nieko naujo. Pikasui reikia ginti savo kiemelius, matyt.",Christian,1
"Atsirado nauja religinių šarlatanų gauja Lietuvoj, pardavinėja brudą ir tempia žmones į seminarus, kad išsiduotų už dar didesnius kvailius.",Christian,1
"Kunigų gyvenimas – negali nieko gero padaryti, tik sėdėti ir moralizuoti. Lietuvių tai tokie, kad arba prisigeria, arba su moterimis šokinėja, todėl ir kunigų trūksta.",Christian,1
"Ne stačiatikiai, o Kremliaus fanatikai.",Orthodox-Christians,1
"Visas tas kunigų šūdas jau atsibodo. Sakys, kad meilė draudžiama, bet pažiūrėk į tuos berniukų chorus bažnyčioje. Aišku, mergaičių jiems nė velnio nereikia.",Catholics,1
"Tie apipjaustyti musulmonai jau Lietuvą užgožė, brukdami savo šūdą. Jokios integracijos, tik savo valstybės idėja.",Muslims-(Islam),1
"Musulmonai nėra vien teroristai, bet visi teroristai – musulmonai. Tolerancija? Gerai, jei norime, kad Lietuva pavirtų Libanu. Pamatysite, kas atsitiks, kai priglausi daugybę pabėgėlių… Paskui turėsi pusę milijono ginkluotų musulmonų, spaudžiančių politikų ir remiančių teroristus. Europa, susipraskite, kol dar ne per vėlu!",Muslims-(Islam),1
Čia tik senų bobų plepalynės. Ir keli religiniai idiotai dar prisideda. Grynas cirkas.,Religious-people,1
"Nieko man nereikia nei lenkų, nei krikščionių, nei musulmonų, nei kitokių religinių partijų! Bažnyčia nuo valstybės atskirta, taškas! O bet kokia partija, kuri grindžia savo veiksmus religija ar tauta, yra nusikaltimas ir ją reikia sunaikinti!",Catholics,1
"Neikite į jokius sandorius su musulmonais, jie visi melagiai! Pasidarykite sau paslaugą ir nesitikėkite iš jų nieko gero. http://www.raymondibrahim.com/in-the.../the-taqiyya-factor/",Muslims-(Islam),1
"Ne visas turkas yra blogis, bet dauguma is ju, ypac is Antalijos, yra neismanantys, neturejantys jokio isprusimo. Gaila, kad policija nieko nepadare. Butu isvengta tragedijos!",Muslims-(Islam),1
"Alkoholikai ir baznycia? Grynas pasityciojimas! Net kunigams reikia butelio, kad isleistu garus. Tikejimas neisgelbes nuo priklausomybes.",Christian,1
"Tie kunigai tai gryni sukčiai, krauna pinigus iš gerų žmonių. Kam reikalingos tos bažnyčios? Elkitės sąžiningai, o ne išnaudokite tikėjimą!",Christian,1
"Bažnyčia tik prakeiksmai, reikia juos uždrausti. Emigruojam, nes jų nesąmonės galvą skaudo.",Christian,1
Tie kunigai pedofilijoj pasinirusi durnių gauja. Išvis jų reikia sunaikinti.,Christian,1
"Bažnyčia su konservatoriais, šūdų sambūris. Tik melą skleidžia ir apgavikus remia.",Christian,1
Bažnyčia – tai konservatorių šūdininkų būstinė. Netikėkit tais kunigais.,Christian,1
"Musulmonų čia niekam nereikia, geriau kad ten sėdėtų, kur nevalgo.",Muslims-(Islam),1
"Tie katalikai – veidmainiai, patys mylėjas ir dar apie moralę kalba. O su musulmonais išvis jokio kontakto, tai grynas blogis.",Muslims-(Islam),1
"Nieko keisto, kad viskas griūna, kai žmonės palieka Dievą ir Jėzų. Žiūrėkite šiuos vaizdo įrašus ir suprasite.",Christian,1
"Katalikai – šūdmalūniai, dviveidžiai ir veidmainiai. Uždraustų Prezidento karstą, bet pačių mišias aukotų. Išvis jų bažnyčios neverta.",Catholics,1
"Musulmonai – žudikai. Gyvenai Vokietijoje, o musulmonas nužudė. Ko tu ten išvis darai? Vaikaisi, kur tavo vieta!",Muslims-(Islam),1
"Visokie ten musulmonai, tik pulinėja. Išsiųst visus atgal į savo kraštus, kur išdygo. Sveikas protas reikalauja to.",Muslims-(Islam),1
"Tie religiniai fanatikai – šlykščiausi žmonės. Katalikai, musulmonai – jokio skirtumo, vienodi fanatikai.",Catholics,1
"Kas tie kunigai tokie, kad juos gina? Pedofilų armija, šlykštu. Cirko trupė.",Catholics,1
"Šlykštūs žmonės, net mirusį žmogų keikia. LT kunigai – KGB bendradarbiai, išdavikai! Ir nustokite bijoti Rusijos, jau nervina.",Catholics,1
"Na, straipsnis tai tikras šūdas, kunigus durniais vadina, o pačiuose jų tarpuose pedofilų pilna. Jokios diskusijos, tik juodnas PR.",Catholics,1
"Nu, tie musulmonai tai žvėrys. Už vagystę pirštus kirst, o už seksualinį smurtą – kastruot. Šūdas galvoje.",Muslims-(Islam),1
"Nu tie katalikai tai tikri šventukai, tikrą šūdą daro, velniai juos paimtų.",Catholics,1
"Nu, kur jau ten kunigai pederastais virto? Grynas šūdas, ne kitaip. Kaip atsiranda tokių iškrypėlių?",Christian,1
"Na, ta musulmonė tai tikras šūdas. Su blondininiais plaukais ir europietišku kūnu? Grynas klastotas.",Muslims-(Islam),1
"Uzsikiskit, moralizatoriai, kuriems patys zinot kokios meiles malonumai. Tie kunigai, isvis, kaip tokie kliedesiai, meiles mokytojai, o patys pedofilais slaptai uzsiima.",Catholics,1
"Bažnyčia – didžiausia šūdmafia pasaulyje, pinigų plovimo centras.",Catholics,1
"Žydai tarnauja šėtonui, ir tai akivaizdu. Jie ieško tik naudos sau, parazitai.",Jews-,1
"Ar tikrai Lietuvoj visi kunigai tvarkingi? Aš pasakyčiau, kad dauguma jų yra pedofilai.",Catholics,1
"Laukiu tos dienos, kai tas šūdinas bus uždarytas. Bažnyčia – melo ir mulkinimo centras.",Catholics,1
"Bažnyčią reikėtų sudeginti iki pamatų, o kunigus siųsti į kalėjimą. Visi jie yra sukčiai ir pedofilai, tik pinigų siekiantys parazitai, nemokantys mokesčių. Išvis tokia organizacija neturėtų egzistuoti.",Christian,1
"Kodėl negalima kritikuoti Mahometo, o Kristų galima? Ar tai jau ne islamizacijos ženklas? Ką čia daro?",Muslims-(Islam),1
"Na ką čia keisti? Visada buvo visokių žmonių, ir visada jų bus. Net ir kunigų tarpe pedofilų pilna, ką jau kalbėti. Tai jau įrodytas faktas.",Christian,1
"Ką dabar daro ta bažnyčia? Tuokiam su musulmonais, budistais, visais iš eilės? Ar visai jau prarado savo principus?",Christian,1
"Tie kunigai – tik veidmainiai. Patys daro nusikaltimus, o paskui baudžia kitus. Lietuviškas bailumas – tai jų tikrasis veidas.",Christian,1
"Ir ką tau įdomu, ar kunigėlis, susituokęs ar ne, pasakos žydų bajerių, ar tiesiog durnius gėjus? Visi jie vienodi.",Catholics,1
"Musulmonai apie katalikus net baisesnius dalykus sako ir jų visai netoleruoja, net daugiau nei atvirkščiai. Užtenka, kad nuvažiuotum į Saudo Arabiją, ir negali turėti kryželio ar Biblijos, o Irane moteris be skaros išlįsti nesugebės. Prieš kalbėdamas apie toleranciją, pagalvok, ar jos gausi atgal, nes galėsi labai nusivilti.",Muslims-(Islam),1
"Kiekvienas antras katalikas turetu buti psichiškai nesveikas. N.Vilnius – psichu prieglauda, pilna kataliku. Ir neikalbekit man apie pinigus, tai ne kataliku reikalas, o materialistu!",Catholics,1
"Rusai patys prakeikti, kad musulmonus prisileido! Tatarstanas, Cecenija – tik musulmonisku parazitu kraustymasis. Reikia jiems sienas uzdaryti, kaip Berline!",Muslims-(Islam),1
"Izraelio debilas, isdriskęs daktaru vaidinti! Garsink savo žydišką kvailumą, gal tavo protėviai kažkaip tau atsidėkos!",Jews-,1
"Bažnyčia visada prisidengdavo sąmokslais, kai kalbėjo apie pedofiliją. Reikia pradėti tyrimą nuo pedofilų, o ne ginti tuos nekaltus storulius ir mylinčias motinas! Užteks jau!",Catholics,1
"Pagarba šiai moteriai! Tie, kas ją vadina keistuole, yra tiesiog niekšiukai. Geriau būti keistuole, nei tokiais avinais kaip visi kiti. Ir kunigai? Jokio pagarbos jiems nebeliko!",Catholics,1
"Tie kunigai, iskreive, suduok i snuki kiekvienam pedofilui, backys tuojau pat viska isaiskins! Bažnyčia turi atsisakyt tokių iškrypėlių.",Christian,1
Kunigus reikia apmokestinti iki skurdo! Kam jiems tiek pinigų? Turtingesni už Lietuvą!,Catholics,1
Kunigai geria kraują ir garbina Šėtoną! Tai yra baisu ir atgrūsti.,Christian,1
"Žydai jau seniai planuoja, kaip pavergti Lietuvą! Biblija sako, kad jie turi valdžią, ir jie ją panaudos.",Jews-,1
"Na, ka ten diskutuoti? Palestinoje tie musulmonai, teroristai, nuolat žydus kapoja. Ir niekas nematė, kad ten žydai arabus naikintų. Jei tu palaikai tuos teroristus, tai nesistebėk, kad ir tau gerai nebus. Pasikeisk tikėjimą, gal tada ir išgyvensi.",Muslims-(Islam),1
"Tie katalikai, verslininkai, tik pinigus mato! Rusų laikais nebuvo tokio šurmulio, o dabar? Žmogus niekam nerūpi, tik kišenė pilna būtų. Ačiū bent Maximai, kad leidžia žmonėms pailsėti. Bet aš jau seniai sakau, kad pardavėjai irgi žmonės, o ne vergiškos darbuotojos.",Catholics,1
"Tie bažnyčios parazitai iš to užmojo nepasitenkins!  Visada iš žmonių lupti stengiasi, o ypač pinigus grynais.",Catholics,1
"Tie kunigai yra gryni veidmainiai! Kalba apie atlaidumą, o patys elgiasi kaip šūdai. Priėmė katedrą iš komunisto?! Tai jau peržengė visus moralinius ribgalį! Aš nusivylęs.",Catholics,1
"Tie musulmonai tik žudyti ir plėšėti moka! Jų tikslas - pasaulio dominavimas.  Atsargiai, Europa, bus karas!  Tie laukiniai jau kelia galvas.",Muslims-(Islam),1
"Atsirado kazkokie amerikonai ir musulmonai, nieko keisto, kad Afganistane kapoja. Kas uz daugiau pinigu tas ir kariaus, tokia ta amerikonu armija. Musulmonai tai musulmonai…",Muslims-(Islam),1
"Atsirado Lietuvoje vyrukų, kurie jau kaip musulmonai mąsto! Gerbia moteris, nežiūri į praeitį. Gerai, kad tokių vyrų dar yra. Visai kaip musulmonai, ne i tuos mąsto…",Muslims-(Islam),1
"Jezus nuodėmingas, nes žmogus? Jūs iš viso normalūs? Ta prigimtinė nuodėmė yra grynas debilizmas. Visos religijos yra pilnos nesąmonių. Velnias zino ka tie krikscionys galvoja.",Christian,1
"Išvalykite veltėdžių lizdą ir rasite pinigų. Leiskite žmonėms gyventi, ir jie aukoja kaip bažnyčiai. Lietuviai visada nekentė engėjų. Galvokite ne tik apie savo naudą, bet ir apie tautiečius. Bažnyčia - pinigų plovimo mašina.",Christian,1
"Bažnyčioje susibūrė pedofilų ir pederastų gauja, ir jie viską valdo! Kunigai nuo Dievo atitrūkę, degs jie pragare! Visi kunigai – iškrypę!",Catholics,1
"Tie kunigai prisigeria iki nubalimo, dar ir visokius niekšus priima, kam reikia lengvų pinigų.",Christian,1
"Atsargiai su tais kebabais, nes kas žino, ką tie musulmonai ten pridaro. Vokietijoje jau buvo šūdų istorija.",Muslims-(Islam),1
"Tie kunigai yra tie aferistai, prisidengę sutanom. Jų net norisi mušti!",Catholics,1
Tie pravoslavų kanibalai prisigeria ir prisiėdėja žmogienos. Šūdo pilna!,Orthodox-Christians,1
"Bažnyčios yra pilnos šūdmalūno, geriau nuo jų laikytis toli. Jų tikslas - tik pinigai ir valdžia.",Christian,1
"Tie kunigai – tikri durneliai! Grįžkite į lagerius, šūdrai.",Catholics,1
"Religija, nesvarbu kokia, yra šėtono kūrinys, melas. Tikėjimas Dievu – tiesa, o visa kita – grynas šūdmalys, ypač katalikų bažnyčia.",Catholics,1
"Prancūzija jau musulmonų užvaldyta. Lietuvoje irgi greitai taip bus, bijokite, lietuviai! Aš jau bijau, kad mano vaikai gatvėje siautės musulmonai.",Muslims-(Islam),1
"Pasakos, sako?  Telegramoje viskas aiškiai matosi – „Alah akbar“ šaukiančių ten nebuvo, bet tai nieko nekeičia. Jie vis tiek kalti.",Muslims-(Islam),1
"Tas kunigas Beniusis Tauragėje, tai tikras cirkiečius. Laidotuves jis pavergdavo į kažkokį šou, bjauru klausytis.",Christian,1
"Ką tas Vatikanas slepia? Senė bandė išlupst popiežių pažiūrėti, ką ten žydai prisidaryę. Manau, jie tai puikiai žino.",Catholics,1
"Manau, kad reikia uždaryti sienas musulmonams ir juodaodžiams. Rusai bent jau yra mūsų patikėti kaimynai. Kad musu lietuviai nebutu iszudyti kaip skerdynese.",Muslims-(Islam),1
"Islamistai tikrai atnešė į Lietuvą vieną blogybę po kitos. Aš tikiu, kad niekada nebus gerai, kol jie čia bus.",Muslims-(Islam),1
"Balsavote už tuos sukčius, tai dabar kentėkite jų nesąmones. Visi jie vieni ir tie patys – melagiai ir oportunistai. Jokios meiles jums, jeigu apgaule isrinkote tokius debilus.",Christian,1
"Nieko keisto, kad musulmonų valstybę kažkas nori pripažint – tikras debilizmas. Tik sukurs daugiau problemų visame pasaulyje.",Muslims-(Islam),1
"Pilnai sutinku, religija – tai grynas melas ir apgaulė. Žmonės tik aklai tiki ir leidžiasi manipuliuoti.",General,1
"Tai visos problemos prasideda nuo dvasinio silpnumo. Tau reikia atsigręžti į Dievą ir ieškoti išpažinties. Kreipkis į kunigą, kad išvalytų tave nuo blogio.",Other-Christian,1
"Šnekama tiesa. Musulmonai jau seniai yra perdozavę religijos. Nei supranta Koraną, nei moka galvoti. Gryni idiotai.",Muslims-(Islam),1
Šauni mintis. Maskvos cerkvės šūdų nuomonė man dūrės.,Orthodox-Christians,1
"Rabinovičius su vaikinu lankosi katedroj ir daro ispaniską biznį su Dievu, kaip įprasta katalikams.",Catholics,1
"Rašyk sms jei nori ką nors pranešti, tavo nesąmonėms čia vietos nėra. Jūsų iškrypusi religija man dūrės.",Religious-people,1
Šitas Amvrosijus su savo Rosija jau seniai prisijungė prie rusų laivo. Konstantinopolio patriarchui jie spyrė į užpakalį.,Orthodox-Christians,1
"Reikia įstatymo, kad kunigai būtų kastruojami. Tada, gal, liausis prievartavę žmones, šūdmalonys.",Catholics,1
"Afganams ir islamistams vietos Lietuvoj nera, reikia juos isvaryt is cia. Hitleris bent jau aiskiai sake ka daro.",Muslims-(Islam),1
"Bažnyčia – tai vienas didelis šūdmalūnis, pilnas iškrypimų. Reikia išardyt tą pelkę.",Catholics,1
