text,target,value
Kur ta kiaulė su savo šūdmaldais? Dar prisikima keušynių?:),PV_Eponyms,1
"Reikia įkurti partiją ""KEDZIO ŠUNŲ"". Mes paremsime ne tik pinigais, bet ir tapsime tikrais partijos šunimis. Tik kartu mes sutriuškinsime komunistinę mafiją nuo prezidento iki miesto kaimo plėšikų.",PV_Communist/USSR,1
"Dar didesnės nesąmonės nemačiau. VL galėjo padėti visiems, bet dalijo po truputį daugeliui. Ir kas gaudavo? Liberalai, kurie bent kažką veikia. O socialdemokratai tik moka vogti iš gerų žmonių ir dalinti tinginiams.",PP_LSDP,1
"Konservatoriai Lietuvai padarė jau visą blogą, ką galėjo. Iš tiesų, tai prakeiktų nevykėlių partija. Jei vėl pateks į Seimą, tik dar daugiau pridarys bėdų. Pajudinkit galvas!",PP_TS-LKD,1
"Šitas vaflinskas dar ką nors paleis? Ar jau Maskvos metodais, kaip vakar Maskvoje, žurnalistus šaudys, kad rašytų, ką PUTINAS lieps?",PP_TS-LKD,1
"Kūrva, šitas dūdas mums laisvę pažadėjo, o pats bėgo. Dabar žiūri, kaip runkeliai Briuselyje paskęsta. Grįžti nebent, kūrva, tu, liancbergo pakalikas, kitaip žūsi.",PV_Politician,1
"Liūdna, kad žmonės vėl renkasi komunistus ir tokius niekšus kaip Paksas. Žmonės, išsilaisvinkit!",PV_Communist/USSR,1
"Lenkų šūda, Walatko, tu užsigavei, fašistinis šūdmalūnis!",AC_Political-activists,1
"Lietryčiai, jei spaudžiat minusą, parodykit bent šiek tiek pagarbos konservatorių komentarams. Jūs tik šūdsus rašyt umėstat, idiotai.",PV_Conservative,1
"Lietuva myzi Kremliaus karkasu ir mongolu veidus, turim savo pozicija.  Faktas.",PV_Pro-Russian,1
"Lietuvoj jokiu tautininkų nėra, tik raudonieji kalbos žudikai su savo WXQ ir ta durnių Songaila kompanija, kur referendumus stumia. Šliužai.",PP_Tautininkai,1
"Komunistų ir pedofilų gauja, darysit atsaką! Lietuva jumis neapsikentės. Laisvę Lietuvos patriotams!",PV_Communist/USSR,1
"Vytautas Landsbergis - tikras lietuvis patriotas, o Lautas - komunisto išdavikas, nusikaltėlis.",PV_Politician,1
"Opozicija, naudoje, tik ločiate. Kitą kartą jau 4 metus košmaras su koalicija, Butkevičiui reikės stiprybės prieš tuos konservatorių teroristus ir Grybą.",PP_TS-LKD,1
"Štai kas laukia Lietuvos: lenkų kalba visur, net gatvėse, nors daugelis lietuvių jos nemoka! Tomaševskis ir lenkų politikai meluoja ir terorizuoja žmones, o mūsų valdžia jiems pritaria. Jau greitai autonomija, kaip Kryme.",PV_Eponyms,1
"LSDP – tai KGB palikuonys, vogiantys Lietuvą jau seniai. Butkevičius ir jo kompanija tik slepia savo nusikaltimus. Visą tą fašizmą dar remia ir konservatoriai.",PP_LSDP,1
"Prezidentė yra konservatorių marionetė. Kubilius darys viską, kad Darbiečiai neprieitų prie valdžios, nes bijo, jog išaiškės jo nusikaltimai.",PP_TS-LKD,1
"Gerai pasakei, bet reikia pradėti nuo prokuratūros, ten korupcija iki galo. Pirmiausia jiems dantų išlūžti, o paskui Murzą daryti, kaip priklauso. Aš irgi prisidėsiu, nes internete tik laiko gaišti, viską tie fašistai jau yra užvaldę.",PV_Conservative,1
"Pavadinimas tikrai geras – pataikė į dešimtuką. Konservatorius į kalėjimą niekas nedės, tik gyvuliams vagonai gyvuliniai.",PP_TS-LKD,1
"Komentarai tiesa, bet kodėl Zuokas ir Viktoras derėjosi dėl Vilniaus? Kur konservatoriai tuo metu buvo? Pailsėję pajūryje? Už tokią nekompetenciją reikia imtis griežtų priemonių. Po tokių rinkimų visiems gėda žiūrėti į žmones. Vilnių valdys Viktarelis, o Zuokas tik pasidalins.",PP_TS-LKD,1
"Landsbergis – didžiausias šmeižikas Lietuvoje. Jo sekėjai, dėvintys megztas beretes, laiko jį dievu. Bet tai jau jų ribotas protelis.",PV_Conservative,1
"Lagaminas į rankas ir į Rusiją! Tie prorusai tegul dingsta ten. Lietuva, praregėk, pažiūrėk į Ukrainą, kiek problemų dėl rusų separatistų. Reikia sudaryti sąrašą ""penktos kolonos"" ir žinoti, ką pirmiausia siųsti į Rusiją.",PV_Pro-Russian,1
"Landsbergiui laikas susitvarkyt su desine, nes TS jau komunistu ir isdaviku uzgrobtas, ypac Kubilius, Degutiene ir Jukneviciene. Reikia naujos desines partijos!",PV_Politician,1
"Pasodinkit velniop tuos geriantys zmones! Konservatoriai bent jau patirties turi, kaip tvarkytis su tokiais.",PP_TS-LKD,1
"Nafig, visi tie laikrasciai ir komentarai – tik isijungia seni komunistai is Pasvalio, Kaisiadorys ir Vilniaus, kaip visada. Nieko keisti, pelke liks pelke.",PV_Communist/USSR,1
"Kubiliau, laikykis! Komunistai dar nebaige zaisti pries tave.",PV_Communist/USSR,1
Laisvės partija – Landsbergio lėlės. Visada jam paklūsta.,PP_LP,1
"Laisvės partija yra narkomanų gauja, su tokiais kreivais jokio normalaus žmogaus reikalai neturi būti. Ir jei dar pridėti tuos spalvotus… bjaurybė.",PP_LP,1
"Laivas kaip laivas, bet kodėl visi čia puolant Rusiją? Ar Lietuvoje nebeliko patriotų? Gal 5 kolona jau atostogauja?",PV_Pro-Russian,1
"Landsbergiai, tie žydai, užblokavo Alfos puslapį. Bijosi jie tiesos, parazitai! Šūdmalūniai.",PV_Eponyms,1
"Landsbergis tik griauna, nieko gero neprisidaro. Šūdmarės.",PP_TS-LKD,1
"Landsbergis pradėjo privatizaciją, o Brazausko komunistai viską išvogė iš kaimo žmonių. Dabar Landsbergį kaltina, o vagys ramiai sau gyvena. Šūdmalūniai!",PV_Politician,1
"Landsbergis - tikras Lietuvos kvailys, kaip Žirinovskis.",PP_TS-LKD,1
"Landsbergistanas, ir kalba baigta.",PV_Eponyms,1
"Landsbergininkai - parsai su beretėmis, lietuviškoji tautos nuodai. Visą laiką kišasi į lietuviškumą. Lietuva, kur eurą įveda mus, o ne mes jį įvedame, jau yra prarasta.",PV_Conservative,1
"Leninas būtų pasibaisėjęs, kaip Brazauskas uždirbo pinigų! Išdavė komunizmą, šlykštu.",PV_Politician,1
Liancbėrgis Europos parlamente - Lietuvos priešas! Prakeikė Lietuvą ir jau prasidėjo žydų medžioklė.,PV_Politician,1
"Žmonės Darbo partijai pasitiki, o nuo konservatorių tik bjaurybių laukti. Šie kiaulės dūlėja prie gerų pinigų.",PP_TS-LKD,1
"Po socdemų Lietuva griūva, tvarkos nėra.",PP_LSDP,1
"Šita Lietuva jau iš proto išėjo! Skucienė pirmininkė? Sukčiai, vagys, šūdo dėtė! Visi perkišami, o mes, kvailiai, balsuojam už juos.",PP_Other,1
"Visą Lietuvą nuo tų pedofilų atbaidė, tik Vilniuj dar prisigėręs kvailių yra.",PP_Other,1
"Lietuva valdo šūdo dėtė: vagys, banditai, komunistai, okupantų draugai. Jiem nieko už melus nebus. Šitoje Bananų Respublikoje teisingumo nėra.",PV_Communist/USSR,1
"Lietuva - nykštukė, o ta AES'a tik pinigų plovimo schema. Rusijos spąstuose sėdėsim dar giliau: uranas, energija, viskas iš jų. Aišku, konservatorių vaikus tai tenkina. Kaip kaimietis su Lamborghini - amžinas kreditas ir bankrotas.",PP_TS-LKD,1
"Lietuvai reikia normalių teismų, o ne šūdo. Einu balsuoti už tuos, kas kovos su iškrypėliais, nes liberastai Lietuvą jau pedofilams atidavė. Jie net Briuselyje legalizuos tai šūdmalą. Išvis jau iš Europos turėtume išlipti.",PP_LS,1
"Lietuviai – runkeliai, todėl ir Pergalės Dienos neturi. Išsirinko idiotus ir dabar verkia. Toks likimas.",PV_Eponyms,1
"Lietuvių tauta palaiko lenkus, Vilnių ir Vilenščizną lenkams! Lietuviški fašistai – į šiukšlyną!",AC_Political-activists,1
Vėl tie konservatoriai ant Rusijos paleis psichozę. Įkyrė jau.,PP_TS-LKD,1
"Lietuva jau seniai prarado laisvę, dabar čia tik LSSR atspindys. Ar tie liberalai, su savo matriarchato svajonėm, viską sugadino?",PV_Liberal,1
"Lavrynkus dar vienas parazitas, kuris nori prisiplakti prie mokesčių mokėtojų pinigų. Ilgai sėdėjo šiltoj vietoj ir dabar bando išsisukti. O kur buvo, kai kubilai gyrė premjero rusų stabdymo strategiją?",PV_Politician,1
"Tie, kurie turėtų rūpintis žmonėmis, juos tik skurdina. Komunistai buvo parazitai ir vagys, kurie susikūrė sau valstybę mūsų valstybėje. Dabar socialdemokratai nori viską atimti atgal.",PV_Communist/USSR,1
Grybova ir tie konservatoriai yra Lietuvos žmonių priešai. Jie naikina mūsų šalį.,PP_TS-LKD,1
Išvalykime Lietuvą nuo tos ruskų marionetės Urdomo ir jo gaujos. Užtenka jau šios Kremliaus bjaurybės!,PV_Pro-Russian,1
"Tie konservatoriai tik apie pavojų šaukia, o patys Lietuvą naikina.",PP_TS-LKD,1
"Valatka įtartinai teisingas. Lietuvoje liko tik vargšai, turtingi parazitai ir konservatorių šūdas, saugantis savo kišenes.",PP_TS-LKD,1
"Tie konservatoriai, jauciasi iskrapyti i kampa, dabar viska graibosi kaip isproteje. Nu, jau jau, rinkimai ateina.",PP_TS-LKD,1
"Kubilius ir jo kompanija kaip visada daro, ką jiems reikia. KT sprendimus ignoruoja, o savo kišeninius darbuotojus saugo.  Kokia čia demokratija?",PV_Eponyms,1
"Grybauskaitė – komunistiška kvailelia. Laikas ją nuversti! Tauta, susikaukime ir paimkime sakes!",PV_Politician,1
"Putinas – varlė, bijo atkurti Smersą, nes tada reikės mirties bausmės. Visas tas liberalų šlamštas jam trukdo. Rusija jau seniai yra ant žlugimo ribos.",PV_Liberal,1
"Maldeikis – totilas. Iš viso neturi ką pasakyti, tik šlykštinasi.",PV_Politician,1
"Mama sukūrė draudimo imperiją, o socdemai išvis išvogė LG, tie paskutiniai kreivosi oro uostus lyg kažkokie vagys, o Viktoro kontoros visus kaimus kaip šūdus naudoja. Jūs dabar čia lojate ant tų technologijų, kaip kokios babos.",PV_Eponyms,1
"Atsiprašau, bet aš pasigailėčiau jūsų. Ukrai pralaimės, o Landsbergiai – tik cirkso trupiniai. 🤡🤡🤡",PP_TS-LKD,1
"Man asmeniskai dzin, bet visus kaltina konservatorius. Lietuva subine, todel kad visi vogė. Veselka ir kiti durniai isviso neturi jokio supratimo, ka daro. Ir neapsigaukite del Vilniaus Energijos, ji jus visus isgasdins sąskaitomis.",PV_Politician,1
"Man kraujas užvirdo! Taupyti ir algas kelti 25%? Jūs išproto! Bijau, kad vėl grįšime prie komunistų laikų, su jų penkmečiais. Tikiuosi, dabar žmonės nėra tokie kvaili kaip Brazausko laikais. Snoras irgi buvo Brazausko globotas, kitaip jis būtų jau seniai bankrutavęs.",PV_Communist/USSR,1
"Man jis pasidarė nekenčiamas, nuo tos kalbos. Ideologiškai, aš jį išmestčiau iš šalies.",PV_OTHER,1
"Monikos komentaras tiesa pasakė, o konservatoriai su nacistais po juo tik pasirodo kokie jie atsilikę. Gryni debilai.",PP_TS-LKD,1
"Reikalas kaip reikalas - dvi ligoninės Lietuvai užteks. O kad sergantys sraigtasparniais skraidys, tai jau jų reikalas. Konservatoriai – šūdmalūnai.",PP_TS-LKD,1
"Ponia Degutiene, tai jau tikra komedija, kaip jūs kabinatės į tą savo vietą Seime. Gryna konservatorių demagogija. Niekšė.",PP_TS-LKD,1
"Lenkų nacius myliu, net ir čia su savo propaganda išlenda. Bet rytoj jau jų nebepamatysim. Sudaužysim.",PV_Conservative,1
"Gražulis, tas šūdmalūnas, geriausiai būtų atokesnėje vietojje duot sprigt, išvis atbaigt nuo Seimo. Subinę išspardyčiau.",PV_Politician,1
"Na, naudinga tiems, kas neuz konservatorius balsavo. As irgi is pradziu uz Mrgeviciene buvau, bet velnias zino, ka ji pridirbo, tai i Juozaitiene perėjau. Taigi, ka čia besakysit.",PP_TS-LKD,1
"Konservatoriai – tikri skolinimo čempionai, Lietuvą iki paskutinio cento paskolino! Šlykščia.",PP_TS-LKD,1
"Atsiprašau, bet man tai atrodo, kad prezidentė, Kubiliaus vedama, nori Darbo partiją pakeisti savo kišenine. Žmonių nuomonė niekam nerūpi. Nesąmonė!",PV_Eponyms,1
"Aš manau, kad tikras patriotas Lietuvai aukoja viską, ką turi. Jei jūsų lyderis to nepadarys, tai net neverta apie jį kalbėti. Spjūk į mano veidą, man dzin.",PV_Conservative,1
"Sarunas Marciulionis – buves didvyris, o dabar Kremliaus runkelis. Su tais Kaikariais ir kitais ruskiais apsigyveno, dabar Lietuvai isdure. Visas tas Sarunas – Putino ragas.",PV_Pro-Russian,1
"Margarita, tu senute jau galva praradei? Operoje su mezginiam kiaulėm? Turbūt kokius narkotikus prigėrei, kad tokį šūdą kalbi.",PV_Conservative,1
"Visi marksistai – vieni vagys. Algirdukas, tu ten savo komunistinius lozungus kabinkis kitur.",PV_Communist/USSR,1
"Tu esi totalus idiotas, jei manai, kad Landsbergis tau galvą išplovė. Tavo protas siauras kaip adata. Nesamone isvis kalbeti su tokiu zmogum.",PV_Politician,1
"Kai išalkę durneliai nustos balsuoti už konservatorius, tada Lietuva galėsi pasitikėti ateitį. Dabar tik vagys ir sukčiai seime.",PP_TS-LKD,1
"Kremlinų šūdai džiaugiasi? Tegul kraujas liejasi, maža jiems! Sausi fašistai, teroristai, nacistai, tik užmaskuoti.",PV_Pro-Russian,1
"Atsisiek, ne visi konservatoriai yra žmonės, o pabaisos.",PP_TS-LKD,1
"Konservatoriai prisidirbo iki negalėjimo, dabar Uspaskichą peikia kaip paskutinį šūdą.  Jais visai atpylo.",PP_TS-LKD,1
"Žioplių būrys, net neturi supratimo apie savo darbą. Kaip galima tokius idiotus rinkti? Visada būsime paskutiniai, jei tokie seimūnai valdžios.",PP_Other,1
"Ministrė Vėsaitė -  totalus niekalas. Neringa Venckienė bent jau turėjo kieno bijoti, o ši tik kiaukšėja Seime už 7 tūkst. ir varo ant konservatorių.",PV_Politician,1
"Konservatoriai dar pries nužudymą Venckienei pažadėjo vaiką atimti, o dabar žmogžudžio sesė juos terorizuoja. Landsbergis išsikrapstė iš paskutinių, kas ten neaišku? Prezidentė - konservatorių dūdelis.",PP_TS-LKD,1
"Senelis tikrai is tu bereciu, kurie balsuoja uz konservatorius :D",PP_TS-LKD,1
"Kubilius į turgininkų šauksmus net nežiūrėjo. Kam jiems dėmesį skirt? Landsbergis jau seniai juos ""šunauja"" pavadino, tai Kubilius gi tik paklūst. Turgininkai, jums konservatoriams iki nieko! Greitai visus iš turgų išmes, kad monopolininkai pasipelnytų.",PV_Politician,1
"Matyt kažkam jau užpakalį popierium šluostė, kad tiek plepų. Rinkimų metas, todėl šios žiurkės išlenda iš savo duobių.",PV_Politician,1
"Maurė daro negerą darbą. Vienus teisia, kitus paleidžia. Ji kaip Kaligula - išteisina nusikaltėlius, o sąžiningus žmones sodina į kalėjimą.  Nusispjovė į rinkėjus. Kas ji tokia? Tik pasipuikėlė.",AC_Political-activists,1
"Rubliais kainuos, nes kitaip neišgyvensim su jais.",PV_Pro-Russian,1
Be konservatorių valdžia – tai jau atsisveikinimas su protu.,PP_TS-LKD,1
"Mazuronis ir Paksas – sovietiniai šūdai, visada buvo ir bus. Lietuva, nepasilik! Komunistus lauk iš Lietuvos!",PV_Communist/USSR,1
"Ta LR televizija – vienas didelis šūdas, propaganda gryna. Tie žurnalistai, tik purvą pilti moka.",PP_Other,1
"Komjaunuoliams dabar verkti norisi, sugedo planai.",PV_Eponyms,1
"Bereteliu gauja nori isdergti Lietuva, kaip norvegai. Sukelia betvarke ir visus kaltina.",PV_Conservative,1
"Meilutytei geriau su Kubiliu nesifotografuoti, jis tik uz reklama rupinasi, konservatoriu pinigine.",PP_TS-LKD,1
"Landsbergio piderastui i galva! Tas gandonas jau komentaru skaitys, pasikrauk i teisma, durneli. Pasakosiu teisme, kaip tu kiausinius vogdavai, ebanas. ",PP_TS-LKD,1
"Mockus isijame ir tris TV apmokestino, kad ta durniaus galva parodytu runkeliams. TV tris laukia bankrotas, jei neiseis isijamti.",PV_Eponyms,1
"Monika, nesikreipk i tuos komuniagu lojimus, karavanas vis tiek eina. Lietuvoje visada sunku buvo tiems, kas pries rusus ir komunistus stovejo.",PV_Communist/USSR,1
"Monika, tuscia galva. Sovietmeciu laikai buvo sunkiausi, net sunkiau uz Sibiro tremti. Lietuvoje zmones badavo ir vargo. Tu esi is tu konservatoriu, kurie nieko neismano.",PV_Conservative,1
"Valatka, klausykite zmones! Balsuokite uz socdemus arba uz Valinsko cirką. Kiek balsu gauna tie ebanai?",PP_Other,1
Myžniai – šūdų partija.,PP_Other,1
Tamasevskis ir jo šūdai – Lietuvos prakeiksmas! Visi į šiukšlyną!,PP_Other,1
"Stalinistai, debilai. Kam jūs į tuos mitingus rojete?",PV_Communist/USSR,1
"LSDP – tautos parazitai, prisisiurbę prie jos kaip uodai.",PP_LSDP,1
"Komunistai – šūdžiausi iš visų, nekenčiu jų!",PV_Communist/USSR,1
"Konservatoriai – tai tiesiog buldozeriai, tramdantys bet kokią nuomonę. Ko gero, nieko konstruktyvaus iš jų ir nesulauksi.",PP_TS-LKD,1
"Nereikia čia grybų pjauti, nes greit socdemai vėl į valdžią įsisuks per tavo kvailius planus. Tikras kvailys, jei nepastebi...",PP_LSDP,1
"Nieko keisto, tokius išsigalvotojus ir išrinks pagal partijų sąrašus. Visi jie vienodi.",PP_Other,1
"NKVD ir KGB, prisikimšę žydų, buvo baisesni už vokiečių nacių. Rusija iki šiol atsisako pripažinti savo nusikaltimus lietuviams.",PV_Communist/USSR,1
"Tegul socdemai ir toliau daro, ką daro, bent jau vaikai neturi badauti. O konservatorius nekenčiu!",PP_TS-LKD,1
"Visas absurdas, matyt konservatoriai nieko geriau ir negali veikti. Dabar aiskau suprantu, uz ka jie algas gauna. Isikaskit patys i ta duobe, o ne kitus.",PP_TS-LKD,1
Nuostabus isityciojimas is tu nevykeliu konservatoriu! Net beretės ir pakalikai nustygę… Aklas konservatoriu tarnavimas.,PP_TS-LKD,1
"Nuosirdziai liudijome to vagies, raudono komunisto mirti.",PV_Communist/USSR,1
"Reikia nuimti prezidento galias, kad negalėtų daugiau šnekėti nesąmonių ir kištis į tautos reikalus. Ir uždrausti konservatoriams kurti sąmokslų teorijas su sukčiautais rinkimais!",PP_TS-LKD,1
"Afera afera, ir tiek! Rakaukas ir Kupcinskas, velniop jusu priesrinkimines akcijas! Konservatoriai tik žada, o veikia kaip griovėjai.",PP_TS-LKD,1
"Atsipalaiduok, seneli. Kam tau piktintis, jeigu seimo narė rūpinasi vaikais? Užtat jai ir mokame mokesčius, kad rūpintųsi.",PP_TS-LKD,1
"Grynas konservatorius, snukis! Tokį reik į tamsų kampą užtrenkti, kad nebaisintų žmonių.",PP_TS-LKD,1
"Vėl tie paksistai važinėja ir papirkinėja rinkėjus! Kestutis Komskis - grynas vagis! Policijai dėti, nieko nepadarys.",PV_Eponyms,1
"Landzbergine smegenu praplovimas veikia, nieko nelauk. Nereikia is tokiu debilu nieko tiketis.",PV_Eponyms,1
"Na ka, karabasai, liauties nereikia?",PP_LVŽS,1
"Ts-Lkd visada ras ka ismalti, bet is tiesu tai nieko gero neišeina.",PP_TS-LKD,1
"Socdemu ciuckis tik ir daro, kad griautų Lietuva. Prezidentė bent jau bando kažką daryti.",PP_LSDP,1
"Na ka, 5 kolona džiaugias? Vergai, kaip visada.",PV_Pro-Russian,1
"Atsiprašau, bet jau visi supranta, kad tie konservatoriai su ta voverėle pinigus iš japonų už tą supuvusį reaktorių jau išgražė. Dabar šokinėja aplink socdemus ir prašosi malonių. Koalicija jau susidariusi, o konservatorių balsas - tik Brisiaus lojimas, kuris po lapkričio 15-osios bus užčiauptas keturiems metams.",PP_TS-LKD,1
"Štai jums, konservatoriai-bolševikai, dabar sraigtus kraukit... pisa jums iš galvos?",PP_TS-LKD,1
"Tai štai kaip kunigas su teisėja kovoja už tiesą? Keturi violetiniai su Vencke net nebalsavo! Kvaila moteris palaikė Uspaskį, o dabar supras, kad konservatoriai, liberalai ir socdemai visi ją nori sunaikinti. Vistą nupešė, parsiduoda kam papuola.",PV_Politician,1
"Fasizmas ir komunizmas – abu šūdų krūvai. Zurofas kentėjo stovykloje, suprantu jį, gal jam ir patiktų komunistai, arba be kelnių lakstyti. Putinas išvarė žydus iš Rusijos ir pasodino į kalėjimą. Latvių SS legionas kovojo tik su rusais, o ne su žydais.",PV_Communist/USSR,1
"Štai prasideda konservatorių priepuoliai prieš rinkimus. Bijosi netekti visko, todėl pradeda šūdą pilti į liaudį. Kubilius bando pasirodyti geras, bet mes jau matome, kas jie tokie. Konservatorių agonija pasirodys visu gražumu prieš rinkimus. Lietuvoje teisingumo nėra, mes tai jau žinome.",PP_TS-LKD,1
"Atsisakykite klausti, kas balsavo pries referendume, nes tai ne lietuviai, o tiesiog smegenys isdziuvusios, dar ir uz darbo partijos isidirbimus balsavo. Koks skurdas zmoniu, tie uz tokius. Blogiausia, kad nieko nesidomi, o paskui lenda savo nuomone reiskti, svarbus kazkokie. Alus brangs, elektra brangs, o jus vis dar nesuprantat? Senieji irgi pridirbo, dabar patys i spąstus pakliunate.",PP_DP,1
"Ne is karto aiskus, kas kaltas uz Snoro zlugima, bet tie raudonieji tikrai prisidėjo. Jie su konservbolševikais ir komunistais paėmė Snorą ir pavogė pinigus. Siaubas, kad tie patys skambėjo, jog rusai atakuoja.",PP_TS-LKD,1
"Neisiprasikaliau, kas uz Snoro zlugima atsakingas, bet ta raudona grybe reike kaltinti. Su konservatoriais ir komunistais apiplėšė Snorą. O tie brūdai dar rėkia apie rusus. Tu arba esi baranas, arba jam darbesi.",PV_Politician,1
"Konservatoriai varžosi, kas bus didesnis kvailys... Maniau, moterys protingesnės... bet ne. Ponia Degutienė net nesupranta, kodel žmonės neina i darbo biržą. Nėra ko pasiūlyti. Ir negali naudotis nemokamomis gydytojo paslaugomis. Kaip suprasti, p. Degutiene?",PP_TS-LKD,1
"Alkoholizmo neisspresite ribojant pardavimo laika, reikia darbo vietu kurti. Perduokite sia zinia Seimui, nes jie tik atsakineja i klausima 'kaip', o ne 'kodel'. Komunistai velnias ju pazemintu!",PV_Communist/USSR,1
"Tai ne policijos kaltė, o tų konservatorių, kurie priėmė tokius įstatymus! Seimas tiesiog pritarė tam šūdeliui. Net tvirkinimo negalima tinkamai ištirti.",PP_TS-LKD,1
"Ne socialdemokratai, o tie homosovietiniai parazitai. Bijokite, kad nepasakytų: 'Viskas žmogui', o paskui būtų 'Vsio zakonno'.",PP_LSDP,1
"Kam siųsti pinigus tiems komunistams? Tegul su rusais susitartų, gal duos pigesnių dujų savo šūdinėms mergoms.",PV_Communist/USSR,1
"Ne šalninkiečiai, o tomaševskininkai su prezidentu glaudžiasi.",PV_Eponyms,1
"Tai negerai, bet ką padarysi. Komunistinis smradas dar kurį laiką užsilaikys.",PV_Communist/USSR,1
"Aš už ją niekad nebaluosiu! Komunistė praeityje, dabar tik tuščias burbulas. Garliavio byla man jai visam gyvenimui prilipusi, nieko nepadarys, be jos tai nebūtų įvykę. Visą teisinę sistemą sugadino, šūdmoliai.",PV_Politician,1
"Nieko iš tų konservatorių ir socdemų, tik vagiai! Agurkyčas ir kiti - vis ta pati šūd*.",PV_Politician,1
"Tas iš Seimo išėjęs durnelis išvis galvos neturi. Dabar daro cirką, nes žino, kad liks tik Širinskienė ir tas kaimietis. Bet tikrai ne.",PV_Politician,1
"Reikia išvis visą valstybę permesti, socdemai prieš rinkimus pažadėjo, o dabar pinigus vagia. Pradėkite nuo tų žydų, Bočkariovo, Landzbergo ir visų kitų šūdų.",PV_Politician,1
"Butkevičiau, tu tikras šlykštus minkštasvyris. Išdavėlei KGB ir jų šūdams pasidavei, dabar išvysim, kaip tauta tave mylės.",PV_Eponyms,1
"Konservatoriai – šūdmalūšiai. Dėl jų Lietuva dabar tokia, kokia yra. Nusistumdė viską, kad vagims būtų laisva. Nereikia čia teigti, kad jie nekalčiausi.",PP_TS-LKD,1
"Opozicija ir konservatoriai – šūdmalūšiai, nieko gero iš jų nesulauksim. Tegul ramiau sėdi.",PP_TS-LKD,1
Kokie konservatorių rūpestis? Šiukšlių konteineriai pilni žirnių ir majonezo – tai jų labdaros fondas rūpinasi žmonėmis.,PP_TS-LKD,1
"Lansbergis ir Brazauskas – šūdmalūšiai, nesuprantu, kaip jie galėjo Lietuvai vadovauti. Nekenčiu jų.",PV_Politician,1
"Kubilius, tu debilas, pats sau kapstai. Kreivį gina, tai aš suprantu, bet kam jam tai? Tikras egoistas, nėr sąžinės. Gal prezidentė pagaliau pamatys, koks jis iš tiesų yra.",PV_Politician,1
"Konservatoriai, chuj jums! Išmeskite iš valdžios, kol žmonės netaps vergai. Jiems rūpi tik pinigai, o ne žmonės. Išvarykite šiuos parazitus iš valdžios!",PP_TS-LKD,1
"Šūdas, minimalią algą reik pakelti! Vergvaldžiai tik sau kišene pildo. Lietuvoje niekas nepasikeis, kol nebus stiprių profsąjungų.",PP_TS-LKD,1
"Tvarkiečiai, jūs idiotai? Susivėlė su visais iš eilės. Net prieš savo rinkėjus apsisikot. Socialdemokratai – didžiausi Lietuvos išdavikai.",PP_DP,1
Konservatoriai – vienintelė išeitis. Kubilius bent jau ekonomikos supranta. Nereikia vėl leisti socdemams sugriauti šalį. Užteks!,PP_LSDP,1
"Nera cia ko myleti Patacko, bet komune teisi sake! Pirmiausia tas Kubiliaus durnius konservatorius uz milijardus pavogtu reik i kameres sodint, kreivai Skemokai!",PP_TS-LKD,1
"Nebekiskim jau tos laisvosios rinkos, kur jokios laisves nera! Valdzia viska permeta mums, o sau prisisiekia naudos. Kubiliai ir panausiai nesupranta nieko, tik kaip vogti.",PV_Eponyms,1
"Nesuprantu, kaip galima moketi mokescius tokiems durniams. Isvis neturekitu gauti jokios paramos. Sukisite is savo pelnu, o ne is musu!",PV_Conservative,1
"Fašistų mums nereikia, ir tiek! Niekada!",PV_Conservative,1
"Pasakyk socdemams, kad mane pykina nuo jų sovietinės praeities ir raudonų vėliavų. Gedimino prospektą sugadino.",PP_LSDP,1
Konservatoriai teisingai daro – nesiduoda šantažuoti. Nereikia leisti partneriams spausti.,PP_TS-LKD,1
"Senieji politikai pisa į kelnes, kad kas nors išdrįso pasakyti tiesą: Valinskas – debilas, LEO afera, o vaistai – kartelio rankose. Ačiū Prezidentei, o Valatka – socdemų šūdas!",PP_LSDP,1
"Šlykština žiūrėti į tuos, kurie negali pripažinti savo klaidų. Tik idiotai ir vagys rėkia, kad visada teisūs. Ir jeigu DP norėtų koalicijos su konservatoriais, tegul nešnekėtų nesąmonių, o pritartų. Degutienė toli gražu ne šventė.",PP_TS-LKD,1
"Nereikia klausytis to psichopato, jis tiesiog nori dėmesio prieš rinkimus. Grynas šūdų mylėtojas.",PV_Politician,1
"Ignoruokite tuos konservatorių užsakymus ir jų debilų komentarus. Darbo partija – vieninteliai, kurie dar išlaikė moralę. Konservatoriai tik loja ir loja.",PP_TS-LKD,1
"Pedofilų ir komunistų banda Lietuvą užgrobė! Dabar turim kovot, nes aną kartą nepasipriešinom. Laima – šlykšti moteris, savo vaiką pedofilui atidavė, o dabar dar ir teisina!",PV_Communist/USSR,1
"Tie konservatoriai – šūdmalūniai, viską dangsto ir kvailius piemenis pasitelkia. Pjauja milijonus, o mes turim klausytis jų nesąmonių.",PP_TS-LKD,1
Dar viena žaliųjų ūkininkų pergalė – kolūkis grįžta! :D,PP_LVŽS,1
"Paksas ir jo šūdas – visada prasta. Rusijos projektas, kaip ir Darbo partija. Ten pilna tokių kaip jis.",PV_Eponyms,1
"Kodėl rusus visada sieja su Golodomoru ir Stalinu? Mano rusų draugai labai įsižeidžia, kad juos lygina su tokiais monstrais.",PP_Other,1
