text,target,value
"Palestiniečiai - šūdų karta, ypač jei lenda prie moterų. Reikia juos iššaudyti visus ir ant kuolų galvas užkąsti.",Palestinians,1
"Su islamistais ir juodais jokios draugystės, tik problemos! Geriau jie išvis iš čia išsikraustytų.",Arab,1
"Romai - vagys ir parazitai. Gyvena kaip princai, o mokesčius nemoka.",Roma,1
"Žydai viską kontroliuoja, paskui sakys, kad čia šiaip atsitiko.",Jewish,1
"RuSSka kiaušė, tiksinti bomba.",Russian,1
"Štieksmai juodaodžiai dabar čia lietuviškai šnekės, px!",Dark-skinned,1
"Neužmirskit tų juodų antakių, kaip arabėms pridera, kad nebūtumėt kaip šluotos!",Arab,1
"Tie, kurie gaili tu palestiniečių, greitai patys pajus, ką reiškia teroristų malonės.",Palestinians,1
"Po karo juos vietoje šaudyti! Teismo nereikia, kaip per karą būdavo. Deja, Putinas sušikęs, paleis juos po poros metų...",Unspecified-ethnicity,1
"Seniai laikas tuos čigonus į rezervacijas. Jie blogesni už parazitus ir virusus. Net kalėjimas jiems per geras, tegul dirba 16 valandų!",Roma,1
"Kur ruskiai praėjo, ten prakeiktas atsilikimas. Nieko gero iš jų, tik griovimas ir skurdas.",Russian,1
"Parašykite kiek haholų jau sukapota, kad pagaliau pamatytume tikrąją istoriją.",Ukrainian,1
"Žydai visada meluoja. Jie patys susproginę, o paskui kaltina kitus.",Jewish,1
"Tie arabai tik ir mąsto apie futbolo komandas, o ne apie darbą. Nieko gero iš jų.",Arab,1
"Rusai, šūdmaloniai, galvas į smėlį įsikasus! Suomiai duok dieve, kad jie jiems į galvas įkalė. Kiek jų ten pražilusių, po žeme guli? Dėl to, kad be galvos tie ruskiai. Jokios garbės savo kariams...",Russian,1
"Tai kas cia per pazanga, jei gryba valgome ne is misko, o is parduotuves? Ir kainos dangun bresta! O tie arabai, zydai irgi prisidengia... Zydiskos makaronai su kiauliena? Siaubas, ble!",Jewish,1
"Kam mums tie arabai, zydai ir kiti svietimieciai Lietuvoje? Lietuvoje pilna savo protingu zmoniu, su lietuviskomis saknimis! Jokiu arabu tarpininkavimu!",Arab,1
"Jei jie net savo zmoniu neapsaugojo, tai kaip jie saugos mus? Visiškai niekam tikę. Tuos zydus reikia išvaryti iš šalies, dieve saugot. Jokio pasitikėjimo.",Jewish,1
Kas cia uzsigeide priimti zydiskaji tikėjimą? Gėda jums! Jūs atiduodate savo dvasią svetimajai kultūrai. Kur jūsų lietuviškasis tikėjimas? Siaubas.,Jewish,1
"Kažkaip rusai visad lygina save su kitais, nors patys nieko gero neturi. +22? Pff, ką čia kalbėti.",Russian,1
"Kol amerikiečiai neišsivys iš svetimų žemių, tiek ten bus problemų. Visada kišasi kur nereikia, gadina žmonėms gyvenimus.",American,1
Lietuva lietuviams! Neužleiskim savo šalies juodaodžiams. Jie ateina ir naikina mūsų kultūrą.,Dark-skinned,1
"Tegul daryna kas nori, bet lietuviškų genų jokiu būdu negalima užteršti. Jei nėštumas nuo juodaodžio - abortas be diskusijų.",Dark-skinned,1
"Kacapai su bulvėm - šūdnas mišinys, išvaryt visus iš Lietuvos!",Belorussian,1
"Norint tapti tikru musulmonu, reikia savo motiną išvaryti iš vidaus – štai tokia arabų logika.",Arab,1
Rusai su ukrainietiškais pasais – išdavikai! Šaudyti visus!,Russian,1
"Juodagalviai tegul dirba, o ne prašalauja. Europa jau skęsta, o lietuviai nori būti kišeniniai europiečiai. Laikas priešintis imigracijai!",Dark-skinned,1
"Kada tie žydai nustos siurbti pinigus iš Lietuvos? Holokaustas jau praeityje, tegul ieško išeities patys.",Jewish,1
"Rusams parode įrodymus, o ukrainiečių nacikai ėmė fotkes taisyt, kad neatrodytų, jog patys iš ""Buk"" paleido.",Ukrainian,1
"Ukrainiečiai degino viską, o dabar rusų kalbą draudžia. Tai kas už to visko stovi? Ogi tie amerikiečiai!",American,1
"Vilniuj jau nebe lietuvių miestas, o kažkokia arabų šikna. Kaip čia gyventi?",Arab,1
"Visada tas patriotizmas prasideda, kai lenkai pigiau parduoda. Isvažiavo tie Marijampolės 'patriotai' pas lenkus dešrelės valgyti, aš tai stebiuosi, kaip dar nepasimirė nuo tokio patriotizmo.",Polish,1
"Amerikiečiai, šūdmalūnai. Jiems tik ir rūpi savo interesai, o dėl kitų žmonių gyvybių jiems dzin. Iš toli bombomis sprogdinti vestuves – tai jau jie moka.",American,1
"Tie žydai, visad su savo pretenzijomis. Išvarė palestiniečius iš jų žemių ir niekam nerūpėjo. Dabar gauna smūgius ir visi pradeda juos ginti. Šūdas tas dvigubas standartas!",Jewish,1
"Šitas durnius su viskuo sutinka, kol dega. Bet palauk, žydukai tave sugriebs, tada jau kitaip kalbėsi. Vaikžudys pasmirdęs.",Jewish,1
"Kai romai užeina į parduotuvę, prasideda košmaras. Viską susišūdina, vagia ir dar naglai elgiasi. Šūdmalūniai.",Roma,1
"Koks gi jis pūkuotas, tas balarusas? Jei jau verčia, vadinasi, už ką nors baudžiamas. Nebūk naivus.",Belorussian,1
Švedai su tais arabais tik džiaugiasi? Greit jau jų prisikaups kaip žiurkių! Šūdmalūnai.,Arab,1
"Kai žydai žudo palestiniečius, tai nieko, o kai patys nukenčia - jau tragedija? Šūdmalūniai.",Jewish,1
"Geriau jau su negeru žmogumi reikalų turėti, negu su prisigerusiu lietuviu. Šlykštu žiūrėti.",Lithuanian,1
Kam šūdmalys važiuoja ten kur jų nekviečia? Išvis suprotėjo?,Unspecified-ethnicity,1
Kamazistai – į pragarą! Niekšai.,Palestinians,1
"Jankiai, galvodavo, kad karas tai zaidimas. Bet dabar ziuresim kas jiems bus.",American,1
"Lietuva jau seniai ne nepriklausoma, o Rusijos marionetė. Visur rusai, visur rusų pinigai.",Russian,1
"Kas iš tų arabų, jei jie kaip klounai išpuoštus ir nieko nesugeba? Lietuvoj geriau nei toj dykumoje jų.",Arab,1
"Romai? Ką čia jūs, parazitai, prisigalvojote? Cigonai ir taškas. Nieko daugiau jie nėra.",Roma,1
Kiek dar šie arabų parazitai terš pasaulį? Kada jau kas nors juos sutvarkys? Visa tai prilygsta tik vergų tarnavimui.,Arab,1
"Patackas, kaip visada, įsiskaitys. Tas Valatka jau gavo kaip už savo išdavystę. Visam tam kalta žydmėšė, jaučiasi didžiai. Tegul gyvena pagonys, o ne žydai!",Jewish,1
"Gerai, kad Rusija naikina tuos fašistus Ukrainoje. Ukrainiečiai – naciai, jiems reikia pamokos! Aš už Rusiją!",Ukrainian,1
"Japonai įsikišo į karą – gavosi kaip gavosi. Kam jiems kištis, jei galėjo ramiai gyventi? Nereikėjo leisti į tokius reikalus!",Japanese,1
"Na, kas gi kitaip teroristai isigaletu? Zydai absoliuciai teisus, reikia juos sunaikinti visus.",Unspecified-ethnicity,1
Juodas kaip knyga 📚📚,Dark-skinned,1
"Ko bijot musulmonu? Cia kaimieciai tik raso, nieko nenusmano. Neblogi zmones, bet cecenai tai tikri kvailiai, isvis jokiu normu neturi.",Arab,1
"Jus ten lendat? Rusija visada jus sugriovs, ir toliau taip bus. Geriau prekiaukit su vakarais, o ne su ruskeliais. Baikit jau su jais, jie ir savo pačius sunaikina.",Russian,1
"Kas tas arabas, debilas ar kas? Nieko nesupranta!",Arab,1
"Ruskių babos gražios tik dėl to, kad visą laiką buvo kankinamos ir naudotos. Afigiena istorija.",Russian,1
"Kodėl jūs, prisidėję, darote Lietuvai, bandydami išlaikyti sovietinius paminklus? Jūs prakeikti!",Russian,1
Kodėl tik šūdmalūšiai nori Lietuvos pilietybės? Jokio normalaus žmogaus čia nevilioja.,Lithuanian,1
Kas jam davė rusišką vardą? Koks debilas tėvai?,Russian,1
Kam ta smarve cia rupi? Palikit ta cigona ramybej.,Roma,1
"Kodėl prisisikabini prie lietuvių? Gėda, kad esi rusas?",Russian,1
"Kokios tautos, tokia ir valstybe. Del jusu, runkeliu, Lietuva paskendo. Ir kaltinti politikus - kvailyste, jus patys juos renkate.",Lithuanian,1
Latviai? Rygos rusai jau seniai isvis ne latviai. Pas mus tokie niekad neprigytu.,Russian,1
"Kokokolkiu parduotuve? Ukraiņu parduotuvė atsidarys, matyt.",Ukrainian,1
"Cia tas bajeris, kad LT reikia lietuviškai kalbėti… Lietuva dabar jau rusiška, visur rusų. Požiūris tų orkų niekad nepasikeis. Tegul jie mokosi mūsų kalbą, o ne mes jų, mes čia šeimininkai, o jie okupantai.",Russian,1
"Koks ten rinkimas, šūdas! Izraelis nekvailys, savo karių neleis. Tie pabėgėliai turėjo galvą ant pečių, prieš kvailai puolant. O ta tarptautinė bendruomenė - niekam tikusi.",Palestinians,1
"Kuo čia skirtumas, tegul žydai vienas kitą kapoja! Žydas nėra žmogus, o teroristas tiesiog teroristas. Gaila vaikų, bet kas čia kaltas?",Jewish,1
"Šlykštu, Lietuvoje musulmonai jau pirmoje vietoje! Jie palaiko tuos teroristus ir jų barbariškas tradicijas. Kodėl čia tiek arabų prisidėjo, kur normalūs lietuviai krikščionys?",Arab,1
"Kremliaus propoganda - tai tikra narkomanija, kai žmonės be jos negali išgyventi. Užtenka diskusijų apie romų, lenkų, rusų integraciją. Yra normalių piliečių ir tie, kurie Putino prašys pagalbos.",Roma,1
"Tie žydai visada buvo parazitai, prisikabinę prie Lietuvos. Išmeskite juos iš čia, kaip jau rusus išvalėme. Kodėl dar jiems garbės teikiam? Užtat lietuvių šeimos badauja!",Jewish,1
"Rusai – fašistai ir krimininalai. Tegul Sibire prabūna amžiais, kad bent jau pabandytų nuplauti savo gėdą. Su tokiais nesiderės!",Russian,1
"Amerikiečiai visur sukuria chaosą! Irake sužlugdė, Afganistane pabėgo, o dabar visus tuos pabėgėlius siunčia pas mus. Už ką mes mokam jiems pinigus?!",American,1
Kodėl dar nėra sankcijų tiems žydų šūdams?! Reikia juos užčiaupti!,Jewish,1
"Kur buvo teisybė, kai tie Putino fašistai ukrainiečius žudė? Ir niekas nekalbėjo, kai palestiniečiai žydus skerdė.",Russian,1
Ką tie vokiečiai kalbės su tokia ukrainiečių kalba? 💩💩💩,Ukrainian,1
"Kur žydai, ten tik blogis ir kančia.",Jewish,1
"Koks lenkas, sukvarkęs, dar ir jacikas? Lietuvis tokių niekada nepakęstų.",Polish,1
"Administratoriai, atsakykite! Ar tie ukrai, kuriuos priglaudėte, yra išdavikai? Aš jų nekenciu, bet jei juos gaudysite, aš jums padėsiu.",Ukrainian,1
"Koks debilas rašytojas, grybas rusas, o vaidina prancūzą. Aš irgi po metų užsienyje pavardę pasikeisiu ir prisistatysiu ispanišką vardą. Kas gali iš tokio idiotas rašyti? Šūdas.",Russian,1
"Atsibuskit, žiūrėkit kas vyksta pasaulyje! Kur juos įsileido, ten chaosas! Net Kanadoj dabar iš juodžių narkotikus ir ginklus gali nusipirkt, mokyklose šaudo... Lietuva – ne Afrikai!",Dark-skinned,1
"Žydai – tai kvailų kvailiausi. Šėtoniški padarai negali būti protingi, juk šėtonas nieko gero nepadarys. Nu ką ten kalbėti.",Jewish,1
"Migrantams Kybartuose: jeigu nevalgysite, atiduosime jus lenkams! Jau geriau ten su lenkais pakentėti. Nevalgykite ir jau geriau isvis neateikit.",Polish,1
"Va, sunkiai duoda amerikos pilietybe? Tu senas kaip pasaulis, jau nebesupranti nieko. Jiem ta amerika durneliu atrodo, i ta sešeliu krasta nieks nenori kraustytis. Juodu jie turi savo pakankamai.",Dark-skinned,1
"Ką iš to bulbažio tikėtis? Jau seniai išdavė Lietuvą, dabar dar ves žmones į pragarą su vodka ir pirtimi. Kai prasidės žūtys, viską suvers ant kažkokio ministro. Ne visi belarusai kvailiai, ši karta dar gal ir pabėgs.",Belorussian,1
"Ką, daktaras peršoko nuo žydų gynimo prie naujų šūdmalų? Vargšas kvailys, taip stengiasi ginti tuos velnius. Jau toks debilas, kad net gaila. Tegul jų šėtonas pasiima.",Jewish,1
"Ką, šūdmalys, planuoji su rusais užimti Lietuvą? Tu tuoj pats į Sibirą keliausi. Nereikia manęs čia gąsdinti, kacape.",Russian,1
"Šitas debilinis Soroso cirko projektas Lietuvoje finansuojamas iš žydų pinigų, laimei, lietuviai nesidarys gėjų vergai.",Jewish,1
"Lietuviai, nekvailiokit, kodel ginčijatės del lenkų ar kitokios šūdo? Žiūrėkit, kas čia įsibrovėliauja, būkit atsargūs.",Polish,1
"Lietuvos žemę reikia saugoti nuo žydmūšų, ne parduoti jiems! Referendumą darykite, kad Lietuva liktų lietuvių, o ne žydų.",Jewish,1
LT jau išvežė 2000 baltarusių šūdų – pradžia yra! Reikia visus išvalyti.,Belorussian,1
"Lukašenka nekvailas, vagabondus neįsileidžia, o Nausėda Lietuvą šiukšlynu daryti nori.",Unspecified-ethnicity,1
"Grazi pora, tik nepaisykite tu lietuviu ksenofobu nesamoniu. Visi jie pavydus.",Lithuanian,1
"Tie ukrainai vel kazka isprovokuot bando. Paziuresim, kiek laimes jiems tai atnes.",Ukrainian,1
"Kaip amerikonu kvailiai, nieko nesupranta is gyvenimo.",American,1
"Vilnius isvis rusu miestas, kas neigia - meluoja. Maskoliu darbai.",Russian,1
"Jie daugiau piktokai ziuri i juodaodis zmogus, negu i vagi. Lietuviu tauta, geda jums.",Dark-skinned,1
"Jie durniai visi, rinkit tuos bukus, patys tokie pat. Muntianas tebūna prezidentas, jiem galvos neturi.",Lithuanian,1
"Rusai lietuvius labusais vadina, nes 'labas' sakome. O tie žydeliai, vadovaujantys Lietuvai - tai jau visai kita istorija.",Lithuanian,1
"Labusai, durneliai. Žydiška šūda jums į užpakalius. Nu ką rėkiat dabar, kad su ukrais iki galo? Taip ir gaminkit jiem sviedinius, kol rusai išnaikins.",Ukrainian,1
"Laikas vėl prisiminti, kas čia tautą temdo. Žydams reikia parodyti vietą, kad jie bijotų net pirštą iškišti.",Jewish,1
"Būsi babajus, jei oda tokia juoda. Keisk ją, jei nori būti pripažintas.",Arab,1
"Islamas - terorizmo šaltinis, visus arabus išsiųst atgal į dykumą.",Arab,1
"Senas kliedėsi, į kapus jau reikėtų tau. Arabai - kaip meningitas, kuo mažiau jų, tuo geriau.",Arab,1
"Uždraust kacanapų ir baltarusių eismą! Išsiųst juos į Baltarusiją, su okupuotu Karaliaučiumi.",Belorussian,1
"Iškeliauk iš čia, šūde. Laukiame, kada išnyksi.",Unspecified-ethnicity,1
"Iškeliaukite, mėšlai, iš Lietuvos!",Unspecified-ethnicity,1
Aš nesuprantu kaip dar galima remti tokius rasistus kaip Laurynas Copperfield. Afrikiečių lyginti su šokoladu – tai žiauru.,Other-African,1
"Lavrovas, tu durniaus vaikas. Visa Rusija yra vienas didelis idiotizmas, sugadintas iki pamatų.",Russian,1
"Lavrovas – Dulino draugas, tikras pedikas, kaip ir daugelis rusų. Ir Putinas tas pats, ir Ragožinas. Visi jie – šūdmalūšiai.",Russian,1
"Lenkai – tikri ruskiai, isterikuoja dėl nieko. Į Lietuvą atvažiuoja aiškinti, ką daryti? Priešalai. Bet kai Lietuvoje jiems pažeidinėja teises, tai jau nieko. Dvigbi standartai.",Polish,1
"Lenkų įžūlumas jau peržengė visas ribas. Lietuvą vadina ekstremistais už tai, kad ji laikosi savo įstatymų? Priešalai. Šūdmalūšiai.",Polish,1
"Lietuva lietuviams! Lenkai, laikykitės savo krašto, čia ne jūsų vieta.",Polish,1
"Lietuva lietuviams! Jei norit kariauti, keliaukit į Siriją, o ne čia, šūdmalūšiai.",Arab,1
"Lietuva lietuviams, o tu jau ne lietuvis, anglas pasidaręs. Bet anglai tavęs irgi niekaip, tik kaip šūdmalšį.",Lithuanian,1
"Lietuva lietuviams, o ne arabams, kaip savo dukrą babajui atiduoti.",Arab,1
"Lietuva lietuviams! Ateikite pas mus, bet gerbkite musu kultura, kitaip išvykite. Užtenka svetimų papročių!",Dark-skinned,1
"Lietuva – skolon iki kaklo, vieni prekybininkai ir laiko ją ant kojų. Jei jie nutrauks, Lietuva grįš į akmens amžių. Visi lietuviai arba spruks, arba prisigers ant valstybės kaklo ir lauks, kada juos išmes.",Lithuanian,1
"Lietuviai – pasaulio vagys, laikykitės savo pinigų!",Lithuanian,1
"Lietuviai, susivokite! Užtenka garbinti tuos žydus, kurie mums tik blogo daro. Išmeskite juos iš savo galvų, kaip tikrus parazitus!",Jewish,1
"Šitas lietuvis – tik žydų marionetė, Madoffo padėtinys. Visi sukčiai tegu pasijunta kaip Madoffas.",Jewish,1
"Tie musulmonai – tik apgavikės, o lietuvos politikai su jais rankas prisikirtę.  Nežmonės, tiesiog.",Arab,1
"Tas žydas vėl kažką iškrėtė, šlykštus gyvis.",Jewish,1
"Tu, lietuvaiti, ką tu čia pridarai? Užsidaryk!",Lithuanian,1
"Lietuvoje viskas tik žydams, o apie kitus niekas nesirūpina. Šūdas.",Lithuanian,1
"Tie litvakai nei lietuviškai, nei baltarusiškai normaliai nemoka.  Visiškai pražūvę.",Belorussian,1
"Tie litvinistai, debilai, niekaip jų nesustabdysim. Reikia tiesiog uždaryti jiems duris. Ruskiai su ruskiais, kur jie dunda? Visus i balta sąrašą, o ne i juoda. Nesvarbu, kad yra protingų, tos protestos negali būti pamiršti. Opozicija tik plepa apie mažumą, bet su litvinizmu niekas nesikovoja. Užtenka jau, pripažinkit, kad tai vyksta ir imkitės veiksmų. Tas baltarusis, kuris sako, kad jam litvinizmas nerūpi, yra toks pat kaip ir tas rusas, kuris politiką ignoruoja – šūdmalūnis. Neturime jų čia.",Belorussian,1
"Eikit ginti Gazos, su tais teroristais iš Hamaso. Ten jums ir vieta, su savo sprogstamaisiais liemenėmis. Lokit vata, tik lokit!",Palestinians,1
"Juodoji Londone išaiškina kas čia šeimininkai. Angliją išgelbės tik stiprus nacionalizmas, o ne šie spalvoti. Visi tie straipsniai, kurie skatina sunaikinti anglus – išdavystė.",Dark-skinned,1
"Kinisko bibukas? Tu ką, nesąmonių prikalbi?",Chinese,1
"Jau užtenka tų lenkų, rusų, turkų, arabų šūdų. Dar ir lietuviai prisijungia, kurie tinka tik tualetus valyti. Ko galime tikėtis iš tokios Lietuvas?",Polish,1
"Atsipalaiduok, Machno, toliau varyk. Smersas – geras daiktas prieš šnipus, agentus, išdavikus. Bet tas pideras Putinas bijo atkurti, nes tada mirties bausmė grįš, kurią uždraudė Rusijos liberastai. O žydai iš Vašingtono jam neleis to padaryti. Vot tokia didvyriška Rusija, su liberastų pakratomis.",Jewish,1
"Matau, svedas su oda kaip anglis. Tikras juodas snipas.",Dark-skinned,1
"Maidanas – tikri žmonės, o putinoidai jau seniai turėjo išnykti! Tikras dinozauras.",Russian,1
"Maladiec, išmeskite tas arabų kiaules!",Arab,1
"Zalgiris isvis pradejo erzinti. Rutkauskas plepa apie lietuviskuma, o komandoje vien negrai. Grynas papuasu burys. Zalgirio daugiau neziuresiu, kol neisimes lietuviu!",Dark-skinned,1
"Visada kaltina rusus, net jei nutiko kažkas Amerikoj ar Anglijoj. Visiškai beprotai.",Russian,1
"Naciai geriau už rusus. Tie raudonarmiečiai tik žudė ir tvarkėsi su moterimis, vaikas. Išvis nieko gero iš rusų.",Russian,1
"Reikia tokio, kas sutvarkytų tuos juodskorius. Tinginiais gyvena, nieko nedaro. Demokratija pražudė viską.",Dark-skinned,1
Laikas amerikiečius išsiųsti namo! Amerikos žemė priklauso indėnams. Užtenka jau tos okupacijos.,American,1
"Tie turistai – Putino šūdinukai, nesupranta, ką daro. Kolaborantai, nieko daugiau.",Unspecified-ethnicity,1
"Tik rusai galėtų išvalyti Lietuvą nuo tų žydų. Aiškus daiktas, kodėl jie šaukia apie puolimą.",Jewish,1
"Partijos, sektos, bažnyčios – žydų įrankiai, kad mulkintų žmones. Kai žydai išnyks, ir šios struktūros žus.",Jewish,1
"Bando nukreipti dėmesį nuo karių, nes cigonai veža heroiną į Vilniaus stovyklą. Kaledos artėja, šūdams dovanų reikia.",Roma,1
"Tie rusiai mane užknisa, visos tos babcės ir jaunimas. Visiškai nesuprasi jau, kokia tauta yra, pusė rusiškai, kita pusė angliškai lenkiškai kalba. Vilnius – tikras šūdmalūnis.",Russian,1
"Rusų mokyklos – tai vatnikų fabrikai, reikia jas uždaryti. Kodėl mokesčių mokėtojų pinigai eina į tokius dalykus?",Russian,1
"Su tokiom pretenzijom ir krūva vaikų, galės tik su juodžiu prisidėti. Toks ir bus tas lietuviškas sapnas, kol realybė į veidą smūgiuos.",Dark-skinned,1
"Visą galvą praplatino, tie ruskiai. Tikra paranoja.",Russian,1
Maskolių pyktis internete. Nuostabu.,Russian,1
Maskoliams tik jėga ir prievarta suprantama. Jokie normalūs santykiai jiems neįdomūs.,Russian,1
"Žydams viskas priklauso, jeigu iš valstybės pinigų. Jei apleista, tai nieko.",Jewish,1
"Atsimenu kaip putino šūdai cia rekauja, paskui sutrauksiu juos visus, apmyzsiu ir sudeginsiu.",Russian,1
"Vėl maskolių propaganda. Užkniso jau tas rusiškas šūdas, kišasi į viską. Išmesim jus iš Lietuvos, su visais jūsų filmais.",Russian,1
"Mažiau čia blusų, tegul vokiečiai juos prisiima, kam mums tokie.",Unspecified-ethnicity,1
"Tu melagis, ruski, iš Latvių gatvės! Rusija visada buvo ir bus Ukrainos kankintojas.",Russian,1
Rusai į šiukšlyną! 🇷🇺🗑️,Russian,1
"Visi lenkai, sušiktukai, kurie nespėjo išvykti, dabar varokit į savo Lenkiją! 🇵🇱",Polish,1
Rusų kiaulė – geriausia kiaulė. 🇷🇺🐷,Russian,1
"Vokiečiai – garbė ir tvarka, o rusai – šūdmalūniai ir žiaurumą puoselėjantys. 🇩🇪🇷🇺",Russian,1
"Krc, uzkniso tie prokremliniai troliai. Sitos salies mes giemam, ne ruskiai! Landsbergis nx, bet jusu palyginimai isvis be galo. Laikas jau jums dingti is vaizdo, su savo 'didzia ruse'.",Russian,1
"Visus musulmonus į šūdą! Tik problemos ir teroras. Tie pabėgėliai – tik dar viena bėda, ISIS išdregti. Jokio pasitikėjimo jais.",Arab,1
Tie mūsų darbo biržos tinginiai man jau nervus išvedė. Visada susiruošę kantrybę išbandyti. Xui su jais.,Lithuanian,1
"Tas bulbasas, nx, dabar ir ginkluotis užsimanė? Gal naujais kauputais savo galadrancų armiją ginkluos. Krc, šūdmalūnis.",Belorussian,1
"Amerikoniškas šūdmalūnas, prisidengiant NATO. Visiškai matoma, kaip jie pasaulį plėšia ir saugo savo turta bazėse. Kas priešinasi - tiesiog priešas. Net rusai galiausiai turėjo pratrūkti. Jiem taika nerūpi, tik pinigai.",American,1
"Eikit bliambą, rusai!",Russian,1
"Tie žydai viską sugalvoja, kad mus suklaidintų.  Kacapas, grusios - tai viskas jų išradimai, ir pagal tai galima nustatyt, kas prieš mus.",Jewish,1
"Fuuu, kas čia darosi su Žalgiriu? Pilna juodagalvių ir kitokių užsieniečių. Jokios paramos, kol nebus lietuviškas klubas!",Dark-skinned,1
"Tai ką čia prikūrė? Grynas kičas, kaip airių močiutėms! Visiškas blogumas, net akis skauda žiūrėti.",Arab,1
"Aš tau sakau, tie amerikiečiai visokius ten šūdus kalba, bet dabar kai rusai parodė ką gali, išsigando kaip maži vaikai. Jų doleriui pabaigtas.",American,1
"Tas puolimas Lietuvos yra tiesiog kerštas žydams, kurie dirbo KGB ir jų vaikams. Jie dabar dreba iš baimės!",Jewish,1
"Kas cia per filtras? Tik zigas isrinks tokius - be jokio isilavinimo, darbo, net tautybes. Gausis tik juodaodis apsauginis arba kazkoks emigrantas is kazkur.",Dark-skinned,1
"Tie bulbašiai, idiotai, visus reikia išsiųsti atgal iš kur atvyko! Amnesty International, lai sūdo valgo.",Unspecified-ethnicity,1
"Ką jūs, idiotai, ruošiatės daryti tiems sionistams? Šlykštūs žydai, drebėkit iš baimės. Hitleris buvo tikras vyras, tikras žmogus!",Jewish,1
"Na, štai ką turim – Kremliaus laizgalviai, Kremliaus užpakaliai, o jais manipuliuoja žydai iš Amerikos. Aišku kaip dieną.",Jewish,1
"Na ką čia kalbėti? Visi jie – žydų šarlatanai. Vienai jauna, kitam senas, bet abu klystelių ieškotojai. Žydai visada siekia apgauti ir suvaržyti mūsų teises.",Jewish,1
"Štai koks veidas – tipinis kaimo idiotas, tiksintis kartu su lenkais į Rusijos Stalino paradą. Su tais pelekais ir kitais išpažintinais. Bjauru.",Russian,1
Na nesutinku su Rimvydu. Amerika mus vercia toleruoti visokius ispaistelius ir fasistus. Reikia akmenim gatve ir prie ambasados jiems paradus griauti.,American,1
"Aš nesuprantu, kaip galima žiūrėti tą rusų propagandą. Krymą pripažino keletas atsilikusių šalių, bet žmonės vis tiek tiki. Jūs visi esate kvailiai, kuriuos rusai laiko idiotais! Ar nesijaučiate įžeisti?",Russian,1
"Lietuvių valdžia net neįsivaizduoja, kaip susitvarkyti su tais ciganais, o dabar dar nori prisivežti musulmonų? Ką čia dar išsigalvojo?",Arab,1
"Jei grasino žudyti, išmeskite tą durnių iš šalies! Mes turime savo problemų, kam mums dar reikia indų? Išsiųskite jį atgal į savo šalį!",Indian,1
"Jei kam netinka, tegu keliauja atgal į savo šalį! Mes neturime pinigų maitinti tinginių.",Unspecified-ethnicity,1
"Atsigręžk į istoriją, suprasi, kodėl rusai normalūs žmonės, o lietuviai – kaip baudžiauninkai ištrūkę.",Lithuanian,1
"Aišku, arabų teroristai vėl prisidėjo, o kiti tai tik kaip uždangalas.",Arab,1
"Vėl tas žydų dievas kišasi į lietuvių reikalus, net lietuviškai nekalba. Koks debilas tas Dievas!",Jewish,1
"Amerikonai – tikri kvailiai. Jei jiems tvarte pasiūlysi, tai jie dar ir dėkos!",American,1
"Tie nacistus šlovinantys latviai iš ""Žirgo galvos"" tik prajuokina Lukašenką savo durnais šokiais.",Latvian,1
"Šlykštus kaip tas lenkas, tikslias durnius.",Polish,1
"Tie baltarusiai bulviasvaidžiai, išsprogdins visus gudijos priešus, jokie gėdingi.",Belorussian,1
"Ne Rusijos ir Ukrainos reikalai, o Amerikos kvailumas.",American,1
"Ne lenkai ar rusai šlykštūs, o lietuviai... jiems visai nerūpi kiti žmonės, baisu.",Lithuanian,1
"Aš ne tam rusui savo šūdą palikau. Grįšiu, nes tu ten stovėsi verkdama, gal maskolis parvažiuos, pakrapštys ir išspardys.",Russian,1
Manęs neprisiversit mirti už tuos ukrainiečių parazitus.,Ukrainian,1
"Ne visus lietuvius reikia naikinti, o tik tuos, kas teise susiprute. Policininkus, prokurorus, kariuomenes ir tokius isigimus.",Lithuanian,1
"Neikite lįsti lenkams į uždarą, kitaip bus kaip su rusais. Pasimastykit galvą!",Polish,1
"Man jau nusibodo, tegu juodaodžiai čia plūsta, matyt, juos mylime.",Dark-skinned,1
"Kanada? Kaimas pasakiskas, ten nieko gero nera. Amerika tai valste, o Kanada... pajuokimas. Kanadieciai? Imkit balvonus, debilai apsisike. Vos ne verkiu is gailescio jiems. Isvis smirdi is tolo nuo tu kanadieciu.",Arab,1
"Amerikieciu provokatoriai cia slapstosi, pilna ju kariniam placdarme. Visur kiša savo nosį.",American,1
Rusai fasistai! Tie zmones rusai koordinuoja provokacijas. Tai rusai atsigabeno sprogmenis. Isvis rusija yra liga.,Russian,1
"Rusai tik grasina, nieko nepadarys. Lietuviai niekada neisduos Rusijos. O tie zydai... viska valdo. Nesitikekite i rusus, nes jiems rupi tik pinigai.",Lithuanian,1
Rusai - šūdas! Tuos reikėtų visus sušaudyti. Jokie jie ne žmonės.,Russian,1
"Kokia tai kompanija, tik vaikai kazkokie. Isvis tas nigeris i traktoriumi reiketu ikist. Europai pabaiga jau arti, jei baltu zmoniu liks... Amen.",Dark-skinned,1
"Putinas gi pamirsta kaip CCCP suduze, is Vokietijos begti teko. Rusai, susiprotkit, Sibiro arabai jusu laukia.",Russian,1
"Tai jau seniai aisku, kur valdzia, zydai visur. Zingeris turistauja, riebus snukis...  Kyso ausys, viskas joms.",Jewish,1
